"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.076556750E0,3.923149586E0,-2.541592026E1,-2.541277695E1
8.086495750E0,3.779411793E0,-2.556619835E1,-2.534975052E1
8.096434750E0,3.773849010E0,-2.570326042E1,-2.529487228E1
8.106373750E0,3.734823704E0,-2.543899155E1,-2.510912704E1
8.116312750E0,3.738070965E0,-2.546847343E1,-2.520362854E1
8.126251750E0,3.738070965E0,-2.546847343E1,-2.520362854E1
8.136190750E0,3.760052204E0,-2.556272888E1,-2.507334518E1
8.146129750E0,3.902321339E0,-2.566870689E1,-2.498216629E1
8.156068750E0,3.814211369E0,-2.565036964E1,-2.485734940E1
8.166007750E0,3.821991444E0,-2.561733627E1,-2.518133163E1
8.175946750E0,3.833866596E0,-2.567378998E1,-2.512700653E1
8.185885750E0,3.772755146E0,-2.560093689E1,-2.514748001E1
8.195824750E0,3.855963230E0,-2.567283440E1,-2.492356873E1
8.205763750E0,3.824312687E0,-2.570789337E1,-2.512804794E1
8.215702750E0,3.847757816E0,-2.568684769E1,-2.497796631E1
8.225641750E0,3.770693302E0,-2.565671158E1,-2.510205841E1
8.235580750E0,3.711286068E0,-2.567411423E1,-2.525096893E1
8.245519750E0,3.756097317E0,-2.562027359E1,-2.515989304E1
8.255458750E0,3.712960720E0,-2.544452858E1,-2.506150818E1
8.265397750E0,3.726401806E0,-2.544210434E1,-2.488726807E1
8.275336750E0,3.720337391E0,-2.549471664E1,-2.493743896E1
8.285275750E0,3.746469021E0,-2.545472908E1,-2.507774353E1
8.295214750E0,3.646089077E0,-2.556096649E1,-2.489103699E1
8.305153750E0,3.645508289E0,-2.551281738E1,-2.474950027E1
8.315092750E0,3.736011028E0,-2.537344742E1,-2.489448547E1
8.325031750E0,3.672301769E0,-2.542184067E1,-2.497795105E1
8.334970750E0,3.706839085E0,-2.537684250E1,-2.485187149E1
8.344909750E0,3.757909298E0,-2.544076347E1,-2.477638626E1
8.354848750E0,3.742338657E0,-2.533589935E1,-2.459229660E1
8.364787750E0,3.781221867E0,-2.530141640E1,-2.482058716E1
8.374726750E0,3.724204540E0,-2.531310654E1,-2.463296127E1
8.384665750E0,3.883670330E0,-2.535455132E1,-2.467916107E1
8.394604750E0,3.883670330E0,-2.535455132E1,-2.467916107E1
8.404543750E0,3.714251041E0,-2.539178085E1,-2.473109436E1
8.414482750E0,3.782866001E0,-2.525542641E1,-2.480845642E1
8.424421750E0,3.839006901E0,-2.523410606E1,-2.463528442E1
8.434360750E0,3.748423100E0,-2.532926178E1,-2.486173630E1
8.444298750E0,3.736177921E0,-2.524768639E1,-2.501473618E1
8.454238750E0,3.687009335E0,-2.530123138E1,-2.510359573E1
8.464176750E0,3.842213154E0,-2.522519112E1,-2.504596710E1
8.474116750E0,3.887914181E0,-2.540927124E1,-2.506051254E1
8.484054750E0,3.936343670E0,-2.538546944E1,-2.495866776E1
8.493993750E0,3.892654896E0,-2.531586266E1,-2.494934464E1
8.503932750E0,3.744414806E0,-2.522709465E1,-2.546499252E1
8.513871750E0,3.710640430E0,-2.521772385E1,-2.536135864E1
8.523810750E0,3.826146603E0,-2.530487442E1,-2.516403198E1
8.533749750E0,3.679584026E0,-2.530608940E1,-2.535528183E1
8.543688750E0,3.676665783E0,-2.531488419E1,-2.531035614E1
8.553627750E0,3.723014355E0,-2.533369446E1,-2.535147095E1
8.563566750E0,3.638889790E0,-2.532456398E1,-2.485062408E1
8.573505750E0,3.724979877E0,-2.529801559E1,-2.498563766E1
8.583444750E0,3.788059711E0,-2.517108154E1,-2.493527222E1
8.593383750E0,3.567792416E0,-2.504834747E1,-2.499444962E1
8.603322750E0,3.538712978E0,-2.499766541E1,-2.481527328E1
8.613261750E0,3.497175694E0,-2.514760208E1,-2.474755478E1
8.623200750E0,3.541865826E0,-2.500613403E1,-2.515610123E1
8.633139750E0,3.584473133E0,-2.492412758E1,-2.521969604E1
8.643078750E0,3.434136868E0,-2.510371590E1,-2.511273956E1
8.653017750E0,3.653890133E0,-2.509836006E1,-2.503641891E1
8.662956750E0,3.558097363E0,-2.508276558E1,-2.506547928E1
8.672895750E0,3.558097363E0,-2.508276558E1,-2.506547928E1
8.682834750E0,3.649501324E0,-2.496871948E1,-2.504079437E1
8.692773750E0,3.791902065E0,-2.494501495E1,-2.495144272E1
8.702712750E0,3.622461796E0,-2.493185043E1,-2.506748199E1
8.712651750E0,3.670756817E0,-2.493689156E1,-2.508016205E1
8.722590750E0,3.606562138E0,-2.481964684E1,-2.503982162E1
8.732529750E0,3.764202595E0,-2.489133453E1,-2.544037628E1
8.742468750E0,3.699079037E0,-2.485674095E1,-2.511751938E1
8.752407750E0,3.659224987E0,-2.495588112E1,-2.519561386E1
8.762346750E0,3.589918613E0,-2.489943314E1,-2.547444534E1
8.772285750E0,3.457824230E0,-2.482365799E1,-2.524031830E1
8.782224750E0,3.410720825E0,-2.481373787E1,-2.524535751E1
8.792163750E0,3.649081707E0,-2.484133720E1,-2.514272690E1
8.802102750E0,3.611221790E0,-2.474569893E1,-2.536870193E1
8.812041750E0,3.649928570E0,-2.479130936E1,-2.527980042E1
8.821980750E0,3.718035221E0,-2.481227112E1,-2.551851273E1
8.831919750E0,3.652493000E0,-2.497560120E1,-2.525231171E1
8.841858750E0,3.758728504E0,-2.483753014E1,-2.546973038E1
8.851798125E0,3.702859402E0,-2.470275116E1,-2.537663651E1
8.861737125E0,3.621909618E0,-2.474144745E1,-2.540358353E1
8.871676125E0,3.823347569E0,-2.478324509E1,-2.565807724E1
8.881615125E0,3.700335026E0,-2.478598213E1,-2.567652893E1
8.891554125E0,3.580299854E0,-2.479209900E1,-2.565534210E1
8.901493125E0,3.552010059E0,-2.481582451E1,-2.585263062E1
8.911432125E0,3.302398205E0,-2.469081116E1,-2.554210281E1
8.921371125E0,3.412419796E0,-2.475242615E1,-2.538262939E1
8.931310125E0,3.474276066E0,-2.471374512E1,-2.577071381E1
8.941249125E0,3.474276066E0,-2.471374512E1,-2.577071381E1
8.951188125E0,3.465791702E0,-2.467923355E1,-2.564674759E1
8.961127125E0,3.396363735E0,-2.474329185E1,-2.529761887E1
8.971066125E0,3.436903477E0,-2.454738426E1,-2.559404373E1
8.981005125E0,3.505008221E0,-2.466093445E1,-2.555517960E1
8.990944125E0,3.386184216E0,-2.466537094E1,-2.554564667E1
9.000883125E0,3.311048985E0,-2.463433456E1,-2.558490753E1
9.010822125E0,3.425066471E0,-2.472767448E1,-2.570115662E1
9.020761125E0,3.272665501E0,-2.468388748E1,-2.572821808E1
9.030700125E0,3.227314949E0,-2.486667824E1,-2.554558945E1
9.040639125E0,3.166213512E0,-2.462934113E1,-2.555461884E1
9.050578125E0,3.231534004E0,-2.472360039E1,-2.581111908E1
9.060517125E0,3.118117809E0,-2.458829308E1,-2.585735321E1
9.070456125E0,3.169367790E0,-2.461170959E1,-2.597684479E1
9.080395125E0,3.114146233E0,-2.438523102E1,-2.588954544E1
9.090334125E0,3.039658070E0,-2.430720329E1,-2.617131805E1
9.100273125E0,3.124823093E0,-2.450474548E1,-2.609747696E1
9.110212125E0,3.018081188E0,-2.453515244E1,-2.630780411E1
9.120151125E0,2.876860142E0,-2.434410858E1,-2.632838821E1
9.130090125E0,2.988727093E0,-2.436248016E1,-2.629155350E1
9.140029125E0,2.933870792E0,-2.424957657E1,-2.627857208E1
9.149968125E0,2.947949886E0,-2.424164391E1,-2.634049225E1
9.159907125E0,2.805507660E0,-2.425284576E1,-2.644248581E1
9.169846125E0,2.815486431E0,-2.418137741E1,-2.632634354E1
9.179785125E0,2.638540268E0,-2.418479156E1,-2.662591934E1
9.189724125E0,2.573246479E0,-2.415719604E1,-2.643889236E1
9.199663125E0,2.531859875E0,-2.417463493E1,-2.654254913E1
9.209602125E0,2.384558678E0,-2.420425606E1,-2.666653824E1
9.219541125E0,2.384558678E0,-2.420425606E1,-2.666653824E1
9.229480125E0,2.356695175E0,-2.433529663E1,-2.645430756E1
9.239419125E0,2.332795143E0,-2.428324318E1,-2.675016785E1
9.249358125E0,2.257200241E0,-2.423521042E1,-2.693544388E1
9.259297125E0,2.172601700E0,-2.416458130E1,-2.681375122E1
9.269236125E0,2.086979866E0,-2.418918037E1,-2.653754425E1
9.279175125E0,1.869387150E0,-2.421998978E1,-2.682429123E1
9.289114125E0,1.763499260E0,-2.409288597E1,-2.673688889E1
9.299053125E0,1.641024113E0,-2.412187004E1,-2.694701385E1
9.308992125E0,1.476844788E0,-2.414418793E1,-2.689479828E1
9.318931125E0,1.218456745E0,-2.430161858E1,-2.679735565E1
9.328870125E0,8.065867424E-1,-2.442457199E1,-2.672267532E1
9.338809125E0,2.753429413E-1,-2.459900665E1,-2.660546875E1
9.348748125E0,-2.571935654E-1,-2.485057640E1,-2.627939606E1
9.358687125E0,-5.794081688E-1,-2.483442307E1,-2.606859207E1
9.368626125E0,-1.089119434E0,-2.486865234E1,-2.607341385E1
9.378565125E0,-1.586949348E0,-2.505530930E1,-2.596354294E1
9.388504125E0,-1.964072704E0,-2.509062004E1,-2.604476166E1
9.398443125E0,-2.450779915E0,-2.502119064E1,-2.594314957E1
9.408382125E0,-3.005124331E0,-2.510272980E1,-2.576590347E1
9.418321125E0,-3.298767567E0,-2.499426842E1,-2.550066376E1
9.428260125E0,-3.632371902E0,-2.503985596E1,-2.567380905E1
9.438199125E0,-3.896866083E0,-2.488916588E1,-2.563252640E1
9.448138125E0,-4.083737850E0,-2.500499725E1,-2.562969589E1
9.458077125E0,-4.255077839E0,-2.492937088E1,-2.603152847E1
9.468016125E0,-4.403484344E0,-2.494739532E1,-2.595434952E1
9.477955125E0,-4.656226158E0,-2.496372604E1,-2.599393845E1
9.487894125E0,-4.656226158E0,-2.496372604E1,-2.599393845E1
9.497833125E0,-4.795685291E0,-2.488507462E1,-2.573437119E1
9.507772125E0,-5.037649632E0,-2.475106049E1,-2.568724823E1
9.517711125E0,-5.238369465E0,-2.472893333E1,-2.603504944E1
9.527650125E0,-5.369844913E0,-2.465128899E1,-2.615013504E1
9.537589125E0,-5.796648502E0,-2.464452744E1,-2.599748230E1
9.547528125E0,-6.157727242E0,-2.447205162E1,-2.574765778E1
9.557467125E0,-6.444635391E0,-2.449533653E1,-2.556721115E1
9.567406125E0,-6.927575111E0,-2.464518166E1,-2.526636887E1
9.577345125E0,-7.050996780E0,-2.464080238E1,-2.558686447E1
9.587284125E0,-7.422009468E0,-2.465040779E1,-2.558896255E1
9.597223125E0,-7.870375633E0,-2.462900543E1,-2.542476273E1
9.607162125E0,-8.087791443E0,-2.458706665E1,-2.529584122E1
9.617101125E0,-8.422372818E0,-2.433169174E1,-2.537786102E1
9.627040125E0,-8.817591667E0,-2.416995811E1,-2.546103668E1
9.636979125E0,-9.014945984E0,-2.394634628E1,-2.544266891E1
9.646918125E0,-9.474777222E0,-2.394945526E1,-2.558310699E1
9.656857125E0,-9.701591492E0,-2.382965088E1,-2.566760254E1
9.666796125E0,-1.000442886E1,-2.356780243E1,-2.547662735E1
9.676735125E0,-1.033636093E1,-2.351291656E1,-2.539069366E1
9.686674125E0,-1.076057053E1,-2.349234009E1,-2.540037155E1
9.696613125E0,-1.121430874E1,-2.331366158E1,-2.532248688E1
9.706552125E0,-1.160805035E1,-2.328979111E1,-2.512929153E1
9.716491125E0,-1.178859997E1,-2.315410233E1,-2.493740845E1
9.726430125E0,-1.236538315E1,-2.298734283E1,-2.511776352E1
9.736369125E0,-1.255298996E1,-2.301363945E1,-2.466989517E1
9.746308125E0,-1.283220291E1,-2.299455452E1,-2.463946915E1
9.756247125E0,-1.323132324E1,-2.290850830E1,-2.450164032E1
9.766186125E0,-1.323132324E1,-2.290850830E1,-2.450164032E1
9.776125125E0,-1.370169449E1,-2.275340843E1,-2.447476959E1
9.786064125E0,-1.419881821E1,-2.271584702E1,-2.423892593E1
9.796003125E0,-1.449834633E1,-2.255568504E1,-2.399824905E1
9.805942125E0,-1.484396172E1,-2.247462463E1,-2.411326981E1
9.815881125E0,-1.523953819E1,-2.241846848E1,-2.410697937E1
9.825819125E0,-1.570898819E1,-2.240119553E1,-2.385869598E1
9.835759125E0,-1.620069695E1,-2.221865463E1,-2.352148438E1
9.845697125E0,-1.661415291E1,-2.220771408E1,-2.342406082E1
9.855636792E0,-1.701671219E1,-2.203524971E1,-2.310721207E1
9.865575792E0,-1.746745300E1,-2.186773682E1,-2.299498367E1
9.875514792E0,-1.768564224E1,-2.191984558E1,-2.261351013E1
9.885452792E0,-1.811241150E1,-2.181554794E1,-2.258126450E1
9.895391792E0,-1.854121399E1,-2.161685181E1,-2.257145309E1
9.905330792E0,-1.886445999E1,-2.134579086E1,-2.218313217E1
9.915269792E0,-1.933738327E1,-2.124856949E1,-2.206122589E1
9.925208792E0,-1.952993393E1,-2.094847107E1,-2.204182434E1
9.935147792E0,-1.988265610E1,-2.086798096E1,-2.205709457E1
9.945086792E0,-2.018264198E1,-2.068207550E1,-2.197887421E1
9.955025792E0,-2.052009392E1,-2.035840607E1,-2.183305359E1
9.964964792E0,-2.079480934E1,-2.014424515E1,-2.172875214E1
9.974903792E0,-2.118455887E1,-2.001756668E1,-2.137096405E1
9.984842792E0,-2.141873741E1,-1.978126144E1,-2.121776199E1
9.994781792E0,-2.185538483E1,-1.960884094E1,-2.113215637E1
1.000472079E1,-2.213074684E1,-1.939186859E1,-2.086580658E1
1.001465979E1,-2.250942802E1,-1.894122314E1,-2.081177902E1
1.002459879E1,-2.304470825E1,-1.867284775E1,-2.098768234E1
1.003453779E1,-2.304470825E1,-1.867284775E1,-2.098768234E1
1.004447679E1,-2.335035706E1,-1.829479218E1,-2.069403458E1
1.005441579E1,-2.379494476E1,-1.797710419E1,-2.069319153E1
1.006435479E1,-2.395419502E1,-1.776823807E1,-2.039608002E1
1.007429379E1,-2.417708778E1,-1.743312073E1,-2.025844574E1
1.008423279E1,-2.452244186E1,-1.715667725E1,-2.018567276E1
1.009417179E1,-2.471009254E1,-1.676822662E1,-2.010583115E1
1.010411079E1,-2.510904503E1,-1.638595963E1,-2.002154160E1
1.011404979E1,-2.548785973E1,-1.600624847E1,-2.001968765E1
1.012398879E1,-2.553059387E1,-1.575106621E1,-2.004072189E1
1.013392779E1,-2.570317650E1,-1.534728050E1,-2.012090302E1
1.014386679E1,-2.595299721E1,-1.491378593E1,-2.011182785E1
1.015380579E1,-2.609100342E1,-1.457914162E1,-2.037486267E1
1.016374479E1,-2.623744202E1,-1.418520355E1,-2.024731064E1
1.017368379E1,-2.635198402E1,-1.371754074E1,-2.027238846E1
1.018362279E1,-2.660341835E1,-1.347245216E1,-2.036449432E1
1.019356179E1,-2.657479095E1,-1.324849892E1,-2.071483612E1
1.020350079E1,-2.660266685E1,-1.292615891E1,-2.068777084E1
1.021343979E1,-2.669665146E1,-1.262397957E1,-2.072861099E1
1.022337879E1,-2.668780327E1,-1.236909485E1,-2.065142059E1
1.023331779E1,-2.705173492E1,-1.204297447E1,-2.078575897E1
1.024325679E1,-2.704736519E1,-1.166224861E1,-2.081651306E1
1.025319579E1,-2.726301003E1,-1.126379776E1,-2.091519547E1
1.026313479E1,-2.732872963E1,-1.089328957E1,-2.066249847E1
1.027307379E1,-2.741846466E1,-1.065871429E1,-2.102925873E1
1.028301279E1,-2.749662971E1,-1.035182190E1,-2.106681442E1
1.029295179E1,-2.751259995E1,-9.948884964E0,-2.112228012E1
1.030289079E1,-2.753568077E1,-9.525304794E0,-2.133716583E1
1.031282979E1,-2.753568077E1,-9.525304794E0,-2.133716583E1
1.032276879E1,-2.757078362E1,-9.185546875E0,-2.152193451E1
1.033270779E1,-2.766720772E1,-8.926504135E0,-2.159070969E1
1.034264679E1,-2.755078888E1,-8.610542297E0,-2.190818405E1
1.035258579E1,-2.756936455E1,-8.136318207E0,-2.181993103E1
1.036252479E1,-2.758126640E1,-7.940656662E0,-2.169158173E1
1.037246379E1,-2.743803978E1,-7.715805054E0,-2.179729843E1
1.038240279E1,-2.743855095E1,-7.582132339E0,-2.186350632E1
1.039234179E1,-2.745821381E1,-7.413751602E0,-2.194507217E1
1.040228079E1,-2.742346382E1,-7.173456192E0,-2.204334641E1
1.041221979E1,-2.746399498E1,-7.007411957E0,-2.227401352E1
1.042215879E1,-2.743152809E1,-6.700527191E0,-2.243419647E1
1.043209779E1,-2.749653816E1,-6.569608688E0,-2.248988342E1
1.044203679E1,-2.735971642E1,-6.466001511E0,-2.247987366E1
1.045197579E1,-2.734854698E1,-6.249259949E0,-2.240656281E1
1.046191479E1,-2.734338188E1,-5.991752625E0,-2.243786621E1
1.047185379E1,-2.747040367E1,-5.840270996E0,-2.226445389E1
1.048179279E1,-2.756351471E1,-5.744129181E0,-2.227328110E1
1.049173179E1,-2.762651825E1,-5.557937622E0,-2.170896912E1
1.050167079E1,-2.772848129E1,-5.281036377E0,-2.215460205E1
1.051160979E1,-2.795872498E1,-5.195001602E0,-2.205630493E1
1.052154879E1,-2.804196167E1,-4.896556854E0,-2.195880508E1
1.053148779E1,-2.799244881E1,-4.777776718E0,-2.155457306E1
1.054142679E1,-2.816401482E1,-4.540616989E0,-2.174679947E1
1.055136579E1,-2.827919197E1,-4.341264725E0,-2.154364014E1
1.056130479E1,-2.820689583E1,-4.229183197E0,-2.177752686E1
1.057124379E1,-2.813043022E1,-3.930454254E0,-2.170508957E1
1.058118279E1,-2.813043022E1,-3.930454254E0,-2.170508957E1
1.059112179E1,-2.820936584E1,-3.646684647E0,-2.167835999E1
1.060106079E1,-2.818984985E1,-3.500949860E0,-2.185909653E1
1.061099979E1,-2.811104774E1,-3.288406372E0,-2.206858826E1
1.062093879E1,-2.819347954E1,-2.967252731E0,-2.204855728E1
1.063087779E1,-2.817412758E1,-2.750980377E0,-2.235382080E1
1.064081679E1,-2.818295288E1,-2.432607651E0,-2.230059433E1
1.065075579E1,-2.804554367E1,-2.333589554E0,-2.209662247E1
1.066069479E1,-2.818481445E1,-1.907115936E0,-2.227302170E1
1.067063379E1,-2.813393593E1,-1.991941452E0,-2.209047699E1
1.068057279E1,-2.799789619E1,-1.673070908E0,-2.234818649E1
1.069051179E1,-2.820537567E1,-1.557941437E0,-2.241325760E1
1.070045079E1,-2.814624023E1,-1.403734207E0,-2.255310059E1
1.071038979E1,-2.805847740E1,-1.455448151E0,-2.241125870E1
1.072032879E1,-2.803620529E1,-1.270784378E0,-2.256583786E1
1.073026779E1,-2.802357864E1,-1.395994186E0,-2.252086639E1
1.074020679E1,-2.784527588E1,-1.299350739E0,-2.267658997E1
1.075014679E1,-2.793168831E1,-1.021835327E0,-2.273120117E1
1.076008479E1,-2.795299721E1,-1.058288574E0,-2.281226349E1
1.077002379E1,-2.789153481E1,-8.809089661E-1,-2.279584122E1
1.077996379E1,-2.789136505E1,-8.585777283E-1,-2.297830963E1
1.078990179E1,-2.793311501E1,-7.624492645E-1,-2.268276596E1
1.079984079E1,-2.800008965E1,-5.486774445E-1,-2.256781387E1
1.080978079E1,-2.792368126E1,-6.059246063E-1,-2.279582596E1
1.081971979E1,-2.770839310E1,-5.032234192E-1,-2.262073135E1
1.082965879E1,-2.781528091E1,-4.423904419E-1,-2.270281601E1
1.083959779E1,-2.786086464E1,-3.827991486E-1,-2.257787323E1
1.084953667E1,-2.778358459E1,-3.826141357E-2,-2.250939178E1
1.085947567E1,-2.778358459E1,-3.826141357E-2,-2.250939178E1
1.086941467E1,-2.784119034E1,4.877090454E-2,-2.280154037E1
1.087935367E1,-2.796742058E1,9.884452820E-2,-2.284341812E1
1.088929267E1,-2.782369232E1,1.458892822E-1,-2.312565994E1
1.089923167E1,-2.758771706E1,1.557407379E-1,-2.297650146E1
1.090917067E1,-2.747846413E1,2.110843658E-1,-2.275933838E1
1.091910967E1,-2.750882721E1,2.778549194E-1,-2.273652267E1
1.092904867E1,-2.760324669E1,2.703781128E-1,-2.294639587E1
1.093898767E1,-2.750369072E1,3.335037231E-1,-2.282275009E1
1.094892667E1,-2.748336792E1,3.068466187E-1,-2.305589676E1
1.095886567E1,-2.746441841E1,1.916503906E-1,-2.290618134E1
1.096880467E1,-2.748543167E1,1.816673279E-1,-2.297566605E1
1.097874367E1,-2.745149231E1,1.236343384E-1,-2.302314758E1
1.098868267E1,-2.740299416E1,1.077404022E-1,-2.299423218E1
1.099862167E1,-2.730844498E1,1.152896881E-1,-2.308356857E1
1.100856067E1,-2.728199387E1,-9.566307068E-2,-2.321078491E1
1.101849967E1,-2.741657066E1,1.135406494E-1,-2.308876419E1
1.102843867E1,-2.751031494E1,9.843826294E-2,-2.289517593E1
1.103837767E1,-2.749374580E1,1.426506042E-1,-2.295262527E1
1.104831667E1,-2.748833084E1,2.705764771E-2,-2.307518768E1
1.105825567E1,-2.748814392E1,-9.690093994E-2,-2.304791260E1
1.106819467E1,-2.755135918E1,-9.270858765E-2,-2.304521561E1
1.107813367E1,-2.738715172E1,-1.988201141E-1,-2.300468063E1
1.108807267E1,-2.723953247E1,-1.891441345E-1,-2.306948090E1
1.109801167E1,-2.729186440E1,-1.560764313E-1,-2.325962067E1
1.110795067E1,-2.749858665E1,-1.749706268E-1,-2.334281540E1
1.111788967E1,-2.735686111E1,-1.803913116E-1,-2.325603485E1
1.112782867E1,-2.735686111E1,-1.803913116E-1,-2.325603485E1
1.113776767E1,-2.730391693E1,-1.492195129E-1,-2.330059814E1
1.114770667E1,-2.724923515E1,-2.010631561E-1,-2.330683136E1
1.115764567E1,-2.726182365E1,-1.184024811E-1,-2.345563126E1
1.116758467E1,-2.730878639E1,-1.988410950E-1,-2.327845001E1
1.117752367E1,-2.730034256E1,-2.247047424E-1,-2.328376007E1
1.118746267E1,-2.730324554E1,-9.204483032E-2,-2.308087158E1
1.119740167E1,-2.727549362E1,-2.321758270E-1,-2.330161667E1
1.120734067E1,-2.720250320E1,-2.213439941E-1,-2.363997269E1
1.121727967E1,-2.734341621E1,-2.721748352E-1,-2.334993362E1
1.122721867E1,-2.741249275E1,-2.340259552E-1,-2.333472443E1
1.123715767E1,-2.741974068E1,-4.597511292E-1,-2.358517456E1
1.124709667E1,-2.726234245E1,-5.254688263E-1,-2.337718201E1
1.125703567E1,-2.734815598E1,-5.171432495E-1,-2.324019623E1
1.126697467E1,-2.734881592E1,-5.781955719E-1,-2.345953751E1
1.127691367E1,-2.735503960E1,-5.871677399E-1,-2.352598953E1
1.128685267E1,-2.737350082E1,-6.645927429E-1,-2.364521027E1
1.129679167E1,-2.722104073E1,-6.004047394E-1,-2.368371582E1
1.130673067E1,-2.733595276E1,-6.388225555E-1,-2.384157181E1
1.131666967E1,-2.733748245E1,-8.324127197E-1,-2.398105240E1
1.132660867E1,-2.726154900E1,-1.002368927E0,-2.405131531E1
1.133654767E1,-2.701253700E1,-1.138723373E0,-2.408786392E1
1.134648667E1,-2.693735313E1,-1.386049271E0,-2.403069305E1
1.135642567E1,-2.681582260E1,-1.275278091E0,-2.393069839E1
1.136636467E1,-2.691817474E1,-1.462223053E0,-2.401361465E1
1.137630367E1,-2.691123962E1,-1.623924255E0,-2.416672897E1
1.138624267E1,-2.691747475E1,-1.635625839E0,-2.409081268E1
1.139618167E1,-2.687599945E1,-1.851905823E0,-2.408038330E1
1.140612067E1,-2.687599945E1,-1.851905823E0,-2.408038330E1
1.141605967E1,-2.681477928E1,-2.016519547E0,-2.437581253E1
1.142599867E1,-2.679889297E1,-2.247402191E0,-2.456401062E1
1.143593767E1,-2.680936050E1,-2.499046326E0,-2.443999481E1
1.144587667E1,-2.656893349E1,-2.740999222E0,-2.406076813E1
1.145581567E1,-2.666304588E1,-2.942413330E0,-2.427446365E1
1.146575467E1,-2.670016861E1,-3.310363770E0,-2.425126266E1
1.147569367E1,-2.663846970E1,-3.563730240E0,-2.410544968E1
1.148563267E1,-2.661097717E1,-3.777900696E0,-2.420662308E1
1.149557167E1,-2.650520325E1,-4.088745117E0,-2.430101013E1
1.150551067E1,-2.633295059E1,-4.319656372E0,-2.430434036E1
1.151544967E1,-2.619694710E1,-4.618640900E0,-2.464001465E1
1.152538867E1,-2.600847244E1,-4.861885071E0,-2.475977325E1
1.153532767E1,-2.598888779E1,-4.981361389E0,-2.493634415E1
1.154526667E1,-2.583041382E1,-5.308731079E0,-2.503555679E1
1.155520567E1,-2.574882889E1,-5.485368729E0,-2.493102264E1
1.156514467E1,-2.560293579E1,-5.762203217E0,-2.490250397E1
1.157508367E1,-2.544510269E1,-6.038974762E0,-2.485181427E1
1.158502267E1,-2.533757973E1,-6.380069733E0,-2.478500366E1
1.159496167E1,-2.526753807E1,-6.869031906E0,-2.498451614E1
1.160490067E1,-2.489090157E1,-7.162023544E0,-2.508007050E1
1.161483967E1,-2.473889732E1,-7.414697647E0,-2.543119812E1
1.162477867E1,-2.457925987E1,-7.791570663E0,-2.531196213E1
1.163471767E1,-2.437154770E1,-8.110450745E0,-2.544403839E1
1.164465667E1,-2.424217606E1,-8.569763184E0,-2.561958313E1
1.165459567E1,-2.382832718E1,-8.942451477E0,-2.568929291E1
1.166453467E1,-2.349381638E1,-9.328092575E0,-2.607623672E1
1.167447367E1,-2.349381638E1,-9.328092575E0,-2.607623672E1
1.168441267E1,-2.339011765E1,-9.690914154E0,-2.621273804E1
1.169435167E1,-2.291035271E1,-1.008337402E1,-2.627501297E1
1.170429067E1,-2.262150764E1,-1.048039436E1,-2.661658096E1
1.171422967E1,-2.224007034E1,-1.086576653E1,-2.661103439E1
1.172416867E1,-2.171854591E1,-1.115623665E1,-2.667089081E1
1.173410767E1,-2.138535118E1,-1.157437706E1,-2.695433044E1
1.174404667E1,-2.105309868E1,-1.195035744E1,-2.721917343E1
1.175398567E1,-2.070253372E1,-1.252460289E1,-2.740482330E1
1.176392467E1,-2.032099533E1,-1.286173439E1,-2.734909058E1
1.177386367E1,-1.980214119E1,-1.323441505E1,-2.754384232E1
1.178380267E1,-1.936371040E1,-1.348793793E1,-2.748460007E1
1.179374167E1,-1.890942001E1,-1.376223564E1,-2.761416626E1
1.180368067E1,-1.853235245E1,-1.390928078E1,-2.763476562E1
1.181361967E1,-1.819069099E1,-1.417444038E1,-2.787136841E1
1.182355867E1,-1.790291214E1,-1.454410362E1,-2.804953003E1
1.183349767E1,-1.750664902E1,-1.462713242E1,-2.825185776E1
1.184343667E1,-1.702307510E1,-1.490726662E1,-2.809811783E1
1.185337525E1,-1.664175606E1,-1.509474754E1,-2.829078293E1
1.186331425E1,-1.628493309E1,-1.534495354E1,-2.797550964E1
1.187325325E1,-1.606678581E1,-1.556019020E1,-2.825069046E1
1.188319225E1,-1.589191437E1,-1.570853806E1,-2.827414703E1
1.189313125E1,-1.565365791E1,-1.599550629E1,-2.828621292E1
1.190307125E1,-1.532758522E1,-1.628643799E1,-2.834120560E1
1.191301025E1,-1.503937531E1,-1.647342300E1,-2.856553650E1
1.192294925E1,-1.480386925E1,-1.659485626E1,-2.864109802E1
1.193288825E1,-1.455218697E1,-1.680446625E1,-2.850553131E1
1.194282725E1,-1.444696808E1,-1.697241974E1,-2.858167648E1
1.195276625E1,-1.444696808E1,-1.697241974E1,-2.858167648E1
1.196270525E1,-1.415467644E1,-1.696960449E1,-2.865922546E1
1.197264425E1,-1.395240593E1,-1.710881042E1,-2.869679642E1
1.198258325E1,-1.362050819E1,-1.735741806E1,-2.878486252E1
1.199252225E1,-1.339011955E1,-1.753964615E1,-2.863862228E1
1.200246125E1,-1.310934067E1,-1.749448967E1,-2.865256500E1
1.201240025E1,-1.296636772E1,-1.768892097E1,-2.905118942E1
1.202233925E1,-1.270362282E1,-1.776890564E1,-2.893605042E1
1.203227825E1,-1.236929321E1,-1.804349136E1,-2.882212067E1
1.204221725E1,-1.209843540E1,-1.814792633E1,-2.864599609E1
1.205215625E1,-1.193001270E1,-1.821451378E1,-2.883427429E1
