"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.626109088E1,-7.420069885E-1,1.955084381E0,1.101798798E1,1.121467736E1
1.627102988E1,-1.235231323E0,1.537303162E0,1.036010605E1,1.054613174E1
1.628096887E1,-1.487456818E0,1.066681824E0,1.028047165E1,1.044214706E1
1.629090787E1,-1.486858063E0,1.106049957E0,9.796078949E0,9.969817259E0
1.630084687E1,-1.446292419E0,1.200353851E0,9.486522675E0,9.670921548E0
1.631078587E1,-1.144070892E0,1.155297546E0,9.583970032E0,9.720910050E0
1.632072587E1,-6.509962463E-1,1.108295288E0,9.378746796E0,9.466414634E0
1.633066487E1,-3.610491943E-1,9.213340759E-1,9.165739746E0,9.219002012E0
1.634060387E1,-2.363584900E-1,6.491999817E-1,9.575587463E0,9.600479218E0
1.635054288E1,-1.573228455E-1,5.671705627E-1,1.026460464E1,1.028146592E1
1.636048188E1,-2.800675964E-1,7.629634094E-1,1.089614136E1,1.092641055E1
1.637042088E1,-4.267625427E-1,1.083147583E0,1.126826752E1,1.132824734E1
1.638036088E1,-6.357279968E-1,1.432521057E0,1.142379410E1,1.153079955E1
1.639029988E1,-8.422984314E-1,1.604513397E0,1.130868347E1,1.145295821E1
1.640023888E1,-9.792636108E-1,1.448088684E0,1.111319000E1,1.124984045E1
1.641017788E1,-7.185058594E-1,1.086291046E0,1.098595459E1,1.106288738E1
1.642011688E1,-1.387614441E-1,6.119274902E-1,1.036549484E1,1.038446885E1
1.643005588E1,-1.091679840E0,-2.619552612E-2,9.343719635E0,9.407313522E0
1.643999588E1,-1.878294067E0,-4.420307922E-1,9.430988159E0,9.626365746E0
1.644993488E1,-2.261497192E0,-7.038363647E-1,9.723180542E0,1.000749694E1
1.645987388E1,-2.455793152E0,-8.340655518E-1,9.670639801E0,1.001238531E1
1.646981288E1,-2.330204315E0,-8.479866028E-1,9.838889923E0,1.014656042E1
1.647975187E1,-1.949845276E0,-6.641688538E-1,1.036010605E1,1.056289800E1
1.648969087E1,-1.347497864E0,-2.433938599E-1,1.111348938E1,1.119752818E1
1.649963087E1,-8.521778870E-1,2.600093079E-1,1.165656006E1,1.169056048E1
1.650956987E1,-3.424877930E-1,6.411167908E-1,1.157797348E1,1.160076715E1
1.651950887E1,1.523831177E-1,9.108558655E-1,1.138233032E1,1.141973391E1
1.652944787E1,5.258564758E-1,1.040935364E0,1.164054337E1,1.169881709E1
1.653938687E1,7.241940308E-1,6.939569092E-1,1.223375977E1,1.227480799E1
1.654932588E1,1.094972992E0,8.704399109E-1,1.087293961E1,1.096254748E1
1.655926588E1,1.093476105E0,2.526446228E0,7.057823181E0,7.575717035E0
1.656920488E1,8.683442688E-1,3.410358124E0,6.449039154E0,7.346745559E0
1.657914388E1,4.655319214E-1,2.822380829E0,8.065677338E0,8.557903039E0
1.658908288E1,-3.065625000E-1,1.945653992E0,8.830736389E0,9.047732047E0
1.659902188E1,-5.689668274E-1,1.656305695E0,9.221124573E0,9.385958139E0
1.660896088E1,-8.247848511E-2,1.791923676E0,9.543703766E0,9.710822557E0
1.661890088E1,5.626799011E-1,1.846709747E0,9.696236572E0,9.886553961E0
1.662883988E1,9.593550110E-1,1.523531799E0,9.678722992E0,9.844754438E0
1.663877888E1,1.377884674E0,1.748963013E0,9.826765137E0,1.007584988E1
1.664871788E1,1.588496704E0,2.353855133E0,1.035022659E1,1.073271384E1
1.665865688E1,1.098415833E0,2.414029999E0,1.033795212E1,1.067273686E1
1.666859588E1,3.845503235E-1,2.058968353E0,1.020203476E1,1.041483283E1
1.667853587E1,-1.661544800E-1,1.741328888E0,1.015473312E1,1.030429223E1
1.668847487E1,-4.099974060E-1,1.747017059E0,9.877359924E0,1.003904406E1
1.669841387E1,-4.692741394E-1,1.916614380E0,9.553882599E0,9.755526721E0
1.670835287E1,-4.430786133E-1,2.061513062E0,9.179960175E0,9.419013938E0
1.671829187E1,-5.195695496E-1,2.055974579E0,8.781638489E0,9.034055487E0
1.672823087E1,-5.914201355E-1,1.913021851E0,8.622968445E0,8.852401662E0
1.673817088E1,-4.291575623E-1,1.668131104E0,8.706345062E0,8.875093348E0
1.674810988E1,-1.222956848E-1,1.591789856E0,8.733738098E0,8.878453263E0
1.675804888E1,1.713935852E-1,1.918111267E0,8.700806580E0,8.911372606E0
1.676798788E1,3.311114502E-1,2.102078705E0,9.039252777E0,9.286358837E0
1.677792688E1,3.224295044E-1,2.012265472E0,9.566755829E0,9.781410441E0
1.678786588E1,-6.122268677E-2,1.656156006E0,1.015832565E1,1.029262751E1
1.679780588E1,-8.241860962E-1,1.287472687E0,1.083761307E1,1.094489496E1
1.680774488E1,-1.617536316E0,1.025218048E0,1.121123611E1,1.137362348E1
1.681768388E1,-2.038760376E0,9.521699524E-1,1.091590027E1,1.114540489E1
1.682762288E1,-2.004331970E0,1.333726501E0,9.989925842E0,1.027593263E1
1.683756188E1,-1.317709808E0,2.114802246E0,8.796906738E0,9.142992718E0
1.684750071E1,-2.320175171E-1,2.949765930E0,7.712861023E0,8.260942823E0
1.685744071E1,6.917115784E-1,3.733835449E0,7.690707092E0,8.577118843E0
1.686737971E1,1.154698792E0,3.717519379E0,9.371711426E0,1.014801728E1
1.687731871E1,2.198927307E-1,2.555785217E0,1.117905304E1,1.146959536E1
1.688725771E1,-1.142424316E0,1.276545410E0,1.267863464E1,1.279384531E1
1.689719671E1,-2.086660767E0,7.557783508E-1,1.354578140E1,1.372638146E1
1.690713571E1,-2.255509644E0,1.008452911E0,1.338890762E1,1.361496046E1
1.691707571E1,-1.160985718E0,1.477727051E0,1.277742920E1,1.291488529E1
1.692701471E1,3.219804382E-1,1.775757294E0,1.193782516E1,1.207346906E1
1.693695371E1,1.287023621E0,1.572180634E0,1.114237930E1,1.132611135E1
1.694689271E1,1.467997284E0,1.120869141E0,1.094449081E1,1.109924515E1
1.695683171E1,6.471043396E-1,8.530760193E-1,9.181606750E0,9.243829577E0
1.696677071E1,-1.064586182E0,5.382806396E-1,7.855813751E0,7.945873110E0
1.697671071E1,-2.278711395E0,-1.775308228E-1,8.220605164E0,8.532431779E0
1.698664971E1,-2.603535919E0,2.781216431E-1,8.389603729E0,8.788697382E0
1.699658871E1,-2.458337860E0,6.271957397E-1,8.677155762E0,9.040455279E0
1.700652771E1,-1.834135895E0,5.990542603E-1,8.401578827E0,8.620292760E0
1.701646671E1,-1.127305756E0,3.695814514E-1,7.882308655E0,7.971085149E0
1.702640571E1,1.700014801E0,2.664459229E-1,8.203840027E0,8.382364520E0
1.703634571E1,4.635859680E0,1.882036285E0,8.319250031E0,9.707892491E0
1.704628471E1,4.958738251E0,3.180885315E0,8.545729065E0,1.037962435E1
1.705622371E1,3.532953186E0,2.990331573E0,9.654922485E0,1.070707100E1
1.706616271E1,1.989662476E0,2.485880585E0,1.016895355E1,1.065579539E1
1.707610171E1,7.780819702E-1,2.363135834E0,1.083207458E1,1.111411995E1
1.708604071E1,-9.976753235E-1,1.823358307E0,1.134835098E1,1.153711669E1
1.709598071E1,-3.007545776E0,8.473878479E-1,1.065948349E1,1.110801450E1
1.710591971E1,-4.565505981E0,2.794688416E-1,9.092392273E0,1.017809142E1
1.711585871E1,-5.626799011E0,-6.849755859E-1,7.719447327E0,9.577052036E0
1.712579771E1,-7.597301331E0,-3.236270142E0,6.790479126E0,1.069125992E1
1.713573671E1,-8.975934448E0,-3.487447815E0,5.899232483E0,1.129294627E1
1.714567571E1,-6.750961304E0,7.403604126E-1,6.311175842E0,9.271167811E0
1.715561571E1,-3.972888336E0,2.969225464E0,7.481292572E0,8.976072645E0
1.716555471E1,-2.675536194E0,2.411934357E0,7.250322876E0,8.095869507E0
1.717549371E1,-2.453847198E0,1.452130280E0,6.719826050E0,7.299733595E0
1.718543271E1,-2.643053741E0,1.274449768E0,6.994804230E0,7.585330679E0
1.719537171E1,-3.610791321E0,1.324894867E0,7.586523743E0,8.505792313E0
1.720531071E1,-5.755231934E0,8.559201050E-1,8.154293060E0,1.001737436E1
1.721525071E1,-6.876400452E0,2.817141724E-1,9.122330017E0,1.142721099E1
1.722518971E1,-7.342531128E0,7.229965210E-2,8.864715729E0,1.151091550E1
1.723512871E1,-8.361462250E0,-8.562194824E-2,7.364385681E0,1.114251132E1
1.724506771E1,-9.129814453E0,2.564167786E-1,5.870192871E0,1.085718315E1
1.725500671E1,-9.605375519E0,8.078700256E-1,4.523144073E0,1.064775681E1
1.726494571E1,-9.488917694E0,1.027164001E0,4.027674408E0,1.035938155E1
1.727488571E1,-9.011260986E0,8.430468750E-1,3.991749115E0,9.891795266E0
1.728482471E1,-8.902287598E0,4.881349182E-1,4.017196198E0,9.778898990E0
1.729476371E1,-9.024583282E0,2.251318359E-1,4.243974609E0,9.975224722E0
1.730470271E1,-9.070687408E0,1.841171265E-1,5.170697479E0,1.044257543E1
1.731464171E1,-8.498128052E0,4.031117249E-1,6.125412140E0,1.048338463E1
1.732458071E1,-7.943231964E0,7.156617737E-1,6.300697632E0,1.016395083E1
1.733451971E1,-7.838300171E0,1.110540619E0,6.043831787E0,9.959927344E0
1.734445971E1,-7.905510406E0,1.229842529E0,5.398673401E0,9.651698396E0
1.735439871E1,-7.859855347E0,9.825567627E-1,4.604125671E0,9.161916670E0
1.736433771E1,-7.807763672E0,5.432203674E-1,4.026626587E0,8.801703448E0
1.737427671E1,-8.391100616E0,-4.041595459E-3,3.954027557E0,9.276040093E0
1.738421571E1,-9.597891083E0,-3.351530457E-1,4.303550720E0,1.052389612E1
1.739415471E1,-1.047596512E1,-1.561253357E-1,4.842280426E0,1.154200589E1
1.740409471E1,-1.033016830E1,4.162843323E-1,4.899461517E0,1.144073394E1
1.741403371E1,-9.912087708E0,6.899153137E-1,4.417014771E0,1.087361418E1
1.742397271E1,-9.561516724E0,8.924441528E-1,3.996239777E0,1.040139370E1
1.743391171E1,-8.885522461E0,1.231189728E0,3.936064911E0,9.795965727E0
1.744385071E1,-8.344996490E0,1.313368835E0,3.859274597E0,9.287513367E0
1.745378971E1,-8.078400879E0,1.172362061E0,3.305576019E0,8.806919233E0
1.746372971E1,-8.184230804E0,1.000669098E0,2.633623352E0,8.655573029E0
1.747366871E1,-8.358917542E0,9.747729492E-1,2.034718781E0,8.658046274E0
1.748360771E1,-8.739126892E0,1.016386414E0,1.571881256E0,8.937348089E0
1.749354671E1,-9.311985626E0,1.005309448E0,1.198856964E0,9.442509275E0
1.750348571E1,-9.751022644E0,1.089284821E0,9.518705750E-1,9.857740188E0
1.751342471E1,-9.890083466E0,1.254690857E0,9.523196411E-1,1.001473478E1
1.752336471E1,-9.860445099E0,1.341660004E0,1.470841370E0,1.005941367E1
1.753330371E1,-9.561965790E0,1.366807709E0,2.377356262E0,9.947420564E0
1.754324271E1,-9.148226166E0,1.243613892E0,2.964585114E0,9.696668623E0
1.755318171E1,-8.969048767E0,9.849517822E-1,3.034190369E0,9.519468315E0
1.756312071E1,-9.124126282E0,7.426057434E-1,2.816842346E0,9.577877870E0
1.757305971E1,-9.484576721E0,5.948629761E-1,2.656376038E0,9.867491636E0
1.758299971E1,-9.911339264E0,4.930746460E-1,2.552342377E0,1.024657114E1
1.759293871E1,-1.026879593E1,6.038442993E-1,2.486778717E0,1.058285718E1
1.760287771E1,-1.052117111E1,8.869056702E-1,2.434687042E0,1.083555925E1
1.761281671E1,-1.059616516E1,1.064586182E0,2.436782684E0,1.092474117E1
1.762275571E1,-1.044243484E1,1.121916962E0,2.342179413E0,1.076052729E1
1.763269471E1,-1.007315277E1,1.129850464E0,2.197729797E0,1.037183615E1
1.764263471E1,-9.844278717E0,1.052012329E0,2.127675476E0,1.012637923E1
1.765257371E1,-9.821376343E0,1.016536102E0,2.078128510E0,1.009016338E1
1.766251271E1,-9.787097626E0,1.074166260E0,2.007475433E0,1.004843623E1
1.767245171E1,-9.737251282E0,1.115929413E0,1.968107300E0,9.996639802E0
1.768239071E1,-9.680219879E0,1.102906494E0,1.880838776E0,9.922732191E0
1.769232971E1,-9.477691040E0,1.131047974E0,1.812431030E0,9.715492947E0
1.770226871E1,-9.260343018E0,1.131946106E0,1.711391144E0,9.484941457E0
1.771220871E1,-9.194030914E0,1.093476105E0,1.719773712E0,9.417192579E0
1.772214771E1,-9.200467529E0,1.072070618E0,1.859732666E0,9.447568140E0
1.773208671E1,-9.266929321E0,1.040037231E0,2.159559174E0,9.571904320E0
1.774202571E1,-9.200317841E0,1.042432251E0,2.531984711E0,9.599138500E0
1.775196471E1,-9.099727020E0,1.016685791E0,2.830164642E0,9.583763026E0
1.776190371E1,-9.004075928E0,1.021176453E0,3.070864105E0,9.567987825E0
1.777184371E1,-8.893755341E0,1.021625519E0,3.210224304E0,9.510422853E0
1.778178271E1,-8.828041992E0,1.044378204E0,3.208428040E0,9.450876242E0
1.779172171E1,-8.785829773E0,1.033899994E0,3.149600372E0,9.390406621E0
1.780166071E1,-8.759484558E0,1.043330383E0,3.124452667E0,9.358381937E0
1.781159971E1,-8.746012573E0,1.012344818E0,3.094963989E0,9.332544136E0
1.782153871E1,-8.788374481E0,9.072633362E-1,2.954106903E0,9.315868203E0
1.783147871E1,-8.938362579E0,8.574169922E-1,2.756218414E0,9.392881850E0
1.784141733E1,-9.167985077E0,8.801696777E-1,2.609074402E0,9.572560695E0
1.785135633E1,-9.375154266E0,9.458830261E-1,2.420616302E0,9.728699579E0
1.786129533E1,-9.531429291E0,9.759704590E-1,2.297572174E0,9.852893004E0
1.787123433E1,-9.630672913E0,9.945318604E-1,2.428250427E0,9.981751074E0
1.788117333E1,-9.634714508E0,9.629475403E-1,2.644850006E0,1.003744107E1
1.789111333E1,-9.557175751E0,9.616003418E-1,2.932701416E0,1.004315793E1
1.790105233E1,-9.463171234E0,9.198371887E-1,3.328478394E0,1.007355343E1
1.791099133E1,-9.328900452E0,9.177415466E-1,3.701053619E0,1.007811644E1
1.792093033E1,-9.150172119E0,9.728269958E-1,3.757635956E0,9.939409950E0
1.793086933E1,-8.970545654E0,9.747729492E-1,3.650309143E0,9.733736614E0
1.794080833E1,-8.880133667E0,9.087602234E-1,3.634292450E0,9.637982190E0
1.795074833E1,-8.815767517E0,8.349636841E-1,3.730691986E0,9.609005358E0
1.796068733E1,-8.716374207E0,8.259823608E-1,3.885619812E0,9.578907427E0
1.797062633E1,-8.591982880E0,8.840615845E-1,4.060605927E0,9.544226275E0
1.798056533E1,-8.556207275E0,9.476792908E-1,4.103865967E0,9.536692029E0
1.799050433E1,-8.658145294E0,9.294172668E-1,4.068539429E0,9.611467603E0
1.800044333E1,-8.736731873E0,9.517208862E-1,4.060905304E0,9.681281338E0
1.801038233E1,-8.673114166E0,1.010847931E0,4.129762115E0,9.659174810E0
1.802032233E1,-8.559201050E0,1.029109955E0,4.277804260E0,9.623855735E0
1.803026133E1,-8.390501862E0,1.013542328E0,4.477638702E0,9.564362911E0
1.804020033E1,-8.229736176E0,1.017434235E0,4.697531433E0,9.530505312E0
1.805013933E1,-8.207582245E0,9.630972290E-1,4.732558594E0,9.523081089E0
1.806007833E1,-8.195756836E0,8.783734131E-1,4.757706299E0,9.517233799E0
1.807001833E1,-8.256231079E0,7.756869507E-1,4.824317780E0,9.593804455E0
1.807995733E1,-8.357869720E0,6.593788147E-1,5.003345490E0,9.763310544E0
1.808989633E1,-8.493487701E0,5.821394348E-1,5.272186432E0,1.001369909E1
1.809983533E1,-8.457712097E0,6.833290100E-1,5.508844299E0,1.011667920E1
1.810977433E1,-8.393645325E0,8.195457458E-1,5.835614777E0,1.025569778E1
1.811971333E1,-8.274942169E0,8.882528687E-1,6.157445526E0,1.035267098E1
1.812965233E1,-8.117319946E0,8.966354370E-1,6.387666779E0,1.036808204E1
1.813959233E1,-7.945028229E0,9.439370728E-1,6.468049622E0,1.028835053E1
1.814953133E1,-7.503895569E0,1.116677856E0,6.556515656E0,1.002712899E1
1.815947033E1,-7.109914856E0,1.226549377E0,6.534361725E0,9.734125322E0
1.816940933E1,-6.900500336E0,1.137634277E0,6.274801483E0,9.395969896E0
1.817934833E1,-6.802903290E0,8.794212341E-1,6.175557861E0,9.229864017E0
1.818928733E1,-6.913972321E0,5.677693176E-1,6.312672729E0,9.379510234E0
1.819922733E1,-7.007527771E0,4.719685364E-1,6.454727325E0,9.538957207E0
1.820916633E1,-6.993457031E0,5.059478760E-1,6.807094574E0,9.772459314E0
1.821910533E1,-6.740034027E0,6.152206421E-1,7.305707703E0,9.958911595E0
1.822904433E1,-6.341862030E0,7.068301392E-1,7.803273010E0,1.008017324E1
1.823898333E1,-6.017486572E0,7.282356262E-1,8.405470734E0,1.036303093E1
1.824892233E1,-5.707481232E0,7.578739929E-1,8.790919189E0,1.050856675E1
1.825886233E1,-5.437293091E0,7.902067566E-1,9.045539703E0,1.058349524E1
1.826880133E1,-5.370831299E0,7.322772217E-1,9.218280487E0,1.069386525E1
1.827874033E1,-5.384153595E0,6.749464417E-1,9.260343018E0,1.073306179E1
1.828867933E1,-5.426964569E0,5.577401733E-1,9.180109863E0,1.067883119E1
1.829861833E1,-5.345084839E0,5.206173706E-1,8.950786743E0,1.043827369E1
1.830855733E1,-5.154830475E0,4.951702881E-1,8.679251404E0,1.010677376E1
1.831849733E1,-4.808899841E0,4.769082642E-1,8.601862335E0,9.866356714E0
1.832843633E1,-4.277804260E0,5.463638306E-1,8.636739807E0,9.653569144E0
1.833837533E1,-3.703598328E0,6.614744568E-1,8.583001556E0,9.371344874E0
1.834831433E1,-3.219954071E0,7.240443420E-1,8.643775177E0,9.252415562E0
1.835825333E1,-3.020269318E0,7.101232910E-1,8.820407867E0,9.350181645E0
1.836819233E1,-2.948568420E0,6.418652344E-1,9.075627136E0,9.564154674E0
1.837813233E1,-2.805466003E0,6.273454285E-1,9.121731262E0,9.564004548E0
1.838807133E1,-2.580932922E0,6.161187744E-1,9.102271729E0,9.481148017E0
1.839801033E1,-2.357148285E0,5.878276062E-1,9.144633636E0,9.461818730E0
1.840794933E1,-2.072889404E0,6.207591248E-1,9.253457336E0,9.503088185E0
1.841788833E1,-1.771566010E0,6.483018494E-1,9.279353485E0,9.469167995E0
1.842782733E1,-1.452279968E0,6.655160522E-1,9.225615234E0,9.362905808E0
1.843776733E1,-1.307980042E0,5.569917297E-1,9.397008820E0,9.503937412E0
1.844770633E1,-1.203347626E0,4.710704041E-1,9.407037964E0,9.495383936E0
1.845764533E1,-1.009201355E0,3.841012573E-1,9.438322906E0,9.499892654E0
1.846758433E1,-8.180488586E-1,3.372486877E-1,9.584868164E0,9.625624049E0
1.847752333E1,-5.909710693E-1,4.022135925E-1,9.727970581E0,9.754200849E0
1.848746233E1,-3.252735901E-1,5.282514954E-1,9.724827118E0,9.744594144E0
1.849740233E1,-2.677931213E-1,6.167175293E-1,9.855954437E0,9.878860842E0
1.850734133E1,-3.832031250E-1,5.783972168E-1,1.019260437E1,1.021619165E1
1.851728033E1,-2.794688416E-1,6.050418091E-1,1.021386017E1,1.023558098E1
1.852721933E1,-5.628295898E-2,5.993536377E-1,1.014859589E1,1.016643453E1
1.853715833E1,7.933502197E-2,4.781057739E-1,1.025442581E1,1.026587200E1
1.854709733E1,1.444496155E-1,2.890489197E-1,1.031400192E1,1.031906249E1
1.855703633E1,8.143066406E-2,2.562670898E-1,1.026116180E1,1.026468438E1
1.856697633E1,6.765930176E-2,3.065625000E-1,1.026071274E1,1.026551432E1
1.857691533E1,-2.993774414E-3,3.799099731E-1,1.034109558E1,1.034807221E1
1.858685433E1,-1.058299255E-1,4.263134766E-1,1.018047958E1,1.018995131E1
1.859679333E1,-1.435514832E-1,4.930746460E-1,1.000100281E1,1.001417929E1
1.860673233E1,-7.933502197E-2,5.885760498E-1,9.926757202E0,9.944507246E0
1.861667133E1,1.016386414E-1,7.041357422E-1,9.733059998E0,9.759026308E0
1.862661133E1,2.064207458E-1,8.196954346E-1,9.568402405E0,9.605666802E0
1.863655033E1,1.998344421E-1,8.714877319E-1,9.473200378E0,9.515300840E0
1.864648933E1,1.390608215E-1,8.961863708E-1,9.469158783E0,9.512489473E0
1.865642833E1,-7.858657837E-2,8.738827515E-1,9.581724701E0,9.621813507E0
1.866636733E1,-3.567082214E-1,8.795709229E-1,9.612410889E0,9.659157772E0
1.867630633E1,-6.990463257E-1,9.020242310E-1,9.693991241E0,9.760931291E0
1.868624633E1,-1.003064117E0,9.059161377E-1,9.757159882E0,9.850329468E0
1.869618533E1,-1.018781433E0,9.792636108E-1,9.716893616E0,9.819108634E0
1.870612433E1,-9.340576172E-1,1.053958282E0,9.680219879E0,9.782123931E0
1.871606333E1,-7.926017761E-1,1.207688599E0,9.593999176E0,9.702141491E0
1.872600233E1,-6.884184265E-1,1.361269226E0,9.464069366E0,9.586218379E0
1.873594133E1,-7.321275330E-1,1.398242340E0,9.287586365E0,9.420740568E0
1.874588133E1,-7.833210754E-1,1.358874207E0,9.188941498E0,9.321844070E0
1.875582033E1,-8.762777710E-1,1.285676422E0,9.207502899E0,9.338037065E0
1.876575933E1,-8.729846191E-1,1.254690857E0,9.193581848E0,9.319779959E0
1.877569833E1,-7.435038757E-1,1.222657471E0,9.300758972E0,9.410196957E0
1.878563733E1,-5.905220032E-1,1.184187469E0,9.531578979E0,9.622994027E0
1.879557633E1,-4.565505981E-1,1.148112488E0,9.653575287E0,9.732323286E0
1.880551633E1,-3.954776001E-1,1.093176727E0,9.649533691E0,9.719307504E0
1.881545533E1,-4.038601685E-1,1.028511200E0,9.679770813E0,9.742633182E0
1.882539433E1,-4.412823486E-1,9.418414307E-1,9.842482452E0,9.897285295E0
1.883533333E1,-4.584965515E-1,9.041198730E-1,9.940827942E0,9.992382699E0
1.884527271E1,-3.703298950E-1,8.620573425E-1,1.006117767E1,1.010482970E1
1.885521171E1,-2.592608643E-1,8.237370300E-1,1.024379791E1,1.028013398E1
1.886515171E1,-1.414558411E-1,8.114625549E-1,1.037357803E1,1.040622902E1
1.887509071E1,-4.894821167E-2,7.812254333E-1,1.043345352E1,1.046277504E1
1.888502971E1,-2.484832764E-2,7.595205688E-1,1.042971130E1,1.045735946E1
1.889496871E1,-9.415420532E-2,7.159611511E-1,1.035127441E1,1.037643230E1
1.890490771E1,-1.710942078E-1,6.686595154E-1,1.010398865E1,1.012753501E1
1.891484671E1,-3.356021118E-1,6.373745728E-1,9.824220428E0,9.850592985E0
1.892478671E1,-4.799020386E-1,6.774911499E-1,9.625134430E0,9.660875375E0
1.893472571E1,-4.649331665E-1,8.089178467E-1,9.538165283E0,9.583689681E0
1.894466471E1,-4.076023865E-1,9.494755554E-1,9.481433258E0,9.537568881E0
1.895460371E1,-4.878355408E-1,1.013392639E0,9.476643219E0,9.543150154E0
1.896454271E1,-5.932164001E-1,1.025667114E0,9.598040771E0,9.670898892E0
1.897448171E1,-6.759942627E-1,1.030008087E0,9.786798248E0,9.864041000E0
1.898442171E1,-7.225474548E-1,1.029708710E0,9.913883972E0,9.993371316E0
1.899436071E1,-7.455995178E-1,1.045276337E0,9.929900665E0,1.001256453E1
1.900429971E1,-7.047344971E-1,1.080453186E0,9.914931793E0,9.998495000E0
1.901423871E1,-6.738986206E-1,1.117725677E0,9.850715332E0,9.936802433E0
1.902417771E1,-6.888674927E-1,1.138682098E0,9.865534515E0,9.954893602E0
1.903411671E1,-7.033872986E-1,1.161285095E0,9.887089691E0,9.979873713E0
1.904405671E1,-6.803352356E-1,1.141226807E0,9.913434906E0,1.000207210E1
1.905399571E1,-6.598278809E-1,1.101559296E0,9.911189575E0,9.994022439E0
1.906393471E1,-7.035369873E-1,1.076860657E0,9.822274475E0,9.906142995E0
1.907387371E1,-7.102729797E-1,1.005309448E0,9.667047272E0,9.745098139E0
1.908381271E1,-6.502478027E-1,1.008303223E0,9.480385437E0,9.556003643E0
1.909375171E1,-5.679190063E-1,1.063987427E0,9.423503723E0,9.500369659E0
1.910369171E1,-3.794609070E-1,1.157243500E0,9.523046722E0,9.600605292E0
1.911363071E1,-2.555186462E-1,1.199306030E0,9.661508789E0,9.739013133E0
1.912356971E1,-2.010319519E-1,1.124461670E0,9.885443115E0,9.951221708E0
1.913350871E1,-1.703457642E-1,9.952803040E-1,1.009306137E1,1.014344559E1
1.914344771E1,-6.646179199E-2,9.226812744E-1,1.017509079E1,1.021705586E1
1.915338671E1,1.055305481E-1,8.449928284E-1,1.023346939E1,1.026883856E1
1.916332671E1,3.709286499E-1,7.878117371E-1,1.031534912E1,1.035203665E1
1.917326571E1,6.219566345E-1,7.188052368E-1,1.035995636E1,1.040347090E1
1.918320471E1,8.827143860E-1,6.526428223E-1,1.031684601E1,1.037508742E1
1.919314371E1,1.174158325E0,6.015989685E-1,1.021879990E1,1.030361298E1
1.920308271E1,1.451381836E0,5.923182678E-1,1.021730301E1,1.033685789E1
1.921302171E1,1.699266357E0,5.827381897E-1,1.011895752E1,1.027717817E1
1.922296171E1,1.737137604E0,5.493576050E-1,9.981992340E0,1.014690159E1
1.923290071E1,1.618135071E0,5.742059326E-1,9.867480469E0,1.001574982E1
1.924283971E1,1.438807983E0,5.623805237E-1,9.895771637E0,1.001562462E1
1.925277871E1,1.416055298E0,5.072950745E-1,9.909243622E0,1.002275761E1
1.926271771E1,1.528172150E0,4.276606750E-1,9.973160706E0,1.009862061E1
1.927265671E1,1.759890289E0,3.300636292E-1,1.000249969E1,1.016150363E1
1.928259671E1,1.932631073E0,1.706451416E-1,1.000100281E1,1.018745502E1
1.929253571E1,1.969753876E0,-5.942642212E-2,9.908345490E0,1.010241418E1
1.930247471E1,2.397713928E0,-2.245330811E-2,9.853260040E0,1.014082194E1
1.931241371E1,2.909200287E0,2.276765442E-1,9.712402954E0,1.014130436E1
1.932235271E1,3.111280060E0,5.522016907E-1,9.582173767E0,1.008974947E1
1.933229171E1,2.985990601E0,7.788304138E-1,9.325307922E0,9.822631243E0
1.934223171E1,2.701132965E0,7.816744995E-1,8.933422852E0,9.365531387E0
1.935217071E1,2.460134125E0,5.858816528E-1,8.643326111E0,9.005698389E0
1.936210971E1,2.494861908E0,4.951702881E-1,8.258476410E0,8.641294010E0
1.937204871E1,2.733016663E0,4.086502075E-1,7.920928345E0,8.389128734E0
1.938198771E1,3.168012085E0,3.591032410E-1,7.666457520E0,8.303001060E0
1.939192671E1,3.694766693E0,4.068539429E-1,7.472610626E0,8.346061384E0
1.940186671E1,4.128714294E0,3.445834351E-1,7.463329926E0,8.536176723E0
1.941180571E1,4.221820679E0,3.879931641E-1,7.942483521E0,9.003185715E0
1.942174471E1,4.596790924E0,5.294490051E-1,8.102500763E0,9.330665660E0
1.943168371E1,5.239703979E0,4.534071350E-1,7.924969940E0,9.511320853E0
1.944162271E1,5.790558472E0,1.781295776E-1,7.570956116E0,9.533188033E0
1.945156171E1,6.290818176E0,-1.886077881E-2,7.800428925E0,1.002104987E1
1.946150171E1,6.577322388E0,1.219963074E-1,8.055049438E0,1.039999396E1
1.947144071E1,6.632258148E0,3.254232788E-1,8.588989105E0,1.085649494E1
1.948137971E1,6.684649200E0,5.536985779E-1,8.972341919E0,1.120241209E1
1.949131871E1,6.648723907E0,5.177732849E-1,8.615633698E0,1.089507975E1
1.950125771E1,6.531218262E0,3.662882996E-1,8.371940460E0,1.062451722E1
1.951119671E1,6.285130005E0,3.104544067E-1,8.501720581E0,1.057726307E1
1.952113671E1,6.023324432E0,5.498066711E-1,8.689579926E0,1.058732846E1
1.953107571E1,5.926475830E0,5.553451538E-1,8.264613647E0,1.018505585E1
1.954101471E1,6.431076508E0,3.929328918E-1,7.632178802E0,9.988157717E0
1.955095371E1,7.376061401E0,6.643185425E-1,6.943161621E0,1.015160550E1
1.956089271E1,8.152945862E0,1.053808594E0,6.605463867E0,1.054576653E1
