"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.145580708E0,9.454189911E0,1.290316772E0,3.101849670E0
8.155519708E0,9.653575287E0,1.132694550E0,3.613785095E0
8.165458708E0,9.591155090E0,8.270301819E-1,3.956422577E0
8.175397708E0,9.431886292E0,6.171665955E-1,3.560196533E0
8.185336708E0,9.493558044E0,4.842430115E-1,3.288810883E0
8.195275708E0,9.676178284E0,3.016227722E-1,3.314108276E0
8.205214708E0,9.775122528E0,2.872526550E-1,3.463198242E0
8.215154708E0,9.856104126E0,6.580316162E-1,3.163970490E0
8.225092708E0,1.018961060E1,6.378236389E-1,3.315305786E0
8.235031708E0,1.079031143E1,4.861889648E-1,3.475772095E0
8.244971708E0,1.084554657E1,3.528163147E-1,3.724405060E0
8.254910708E0,1.074016571E1,2.320175171E-2,3.654500427E0
8.264849708E0,1.056473053E1,-2.680924988E-1,3.496878204E0
8.274788708E0,1.064137115E1,-2.588117981E-1,3.485052795E0
8.284727708E0,1.066083069E1,-2.933898926E-1,3.579207001E0
8.294666708E0,1.055634796E1,-3.820056152E-1,3.717669067E0
8.304605708E0,1.060320053E1,-3.966751099E-1,3.512894897E0
8.314544708E0,1.056068893E1,-4.385879517E-1,3.281176758E0
8.324483708E0,1.074136322E1,-2.415975952E-1,3.186573486E0
8.334422708E0,1.064795746E1,-3.293151855E-3,3.416046295E0
8.344361708E0,1.032672546E1,-1.664538574E-1,3.851341095E0
8.354300708E0,9.962383118E0,-4.728666687E-1,4.151766357E0
8.364239708E0,9.635462952E0,-6.664141846E-1,4.121529236E0
8.374178708E0,9.256750488E0,-8.015830994E-1,3.801943817E0
8.384117708E0,9.112600250E0,-8.414002991E-1,3.531156921E0
8.394056708E0,9.094338226E0,-6.993457031E-1,3.510200500E0
8.403995708E0,9.042096863E0,-5.926176453E-1,3.479813690E0
8.413934708E0,9.231303406E0,-3.210823059E-1,3.366948395E0
8.423873708E0,9.681267700E0,2.622546387E-1,3.175945587E0
8.433812708E0,1.036010605E1,9.138496399E-1,3.078498230E0
8.443751708E0,1.060050613E1,1.471739502E0,3.309767303E0
8.453690708E0,1.040216858E1,1.617985382E0,3.662882996E0
8.463629708E0,9.883048096E0,1.551373901E0,4.064797211E0
8.473568708E0,9.508227539E0,1.429676971E0,4.113745422E0
8.483507708E0,9.501491547E0,1.234782257E0,3.722010040E0
8.493446708E0,9.312584381E0,1.038240967E0,3.785178680E0
8.503385708E0,9.283245392E0,9.154962158E-1,3.680695953E0
8.513324708E0,9.200018463E0,8.550219727E-1,3.792363739E0
8.523263708E0,9.066645813E0,9.464817810E-1,3.810925140E0
8.533202708E0,8.883426819E0,1.153052216E0,3.881428528E0
8.543141708E0,8.427924042E0,1.276695099E0,4.094884644E0
8.553080708E0,8.306526489E0,1.557810516E0,4.076023865E0
8.563019708E0,8.608448639E0,2.116598511E0,4.297263794E0
8.572958708E0,8.721463623E0,2.462529144E0,4.597988434E0
8.582897708E0,8.666378174E0,2.570005646E0,4.825066223E0
8.592836708E0,8.725056152E0,2.703228607E0,4.860093384E0
8.602775708E0,8.652457123E0,3.057541809E0,5.023403778E0
8.612714708E0,8.333470459E0,3.390748901E0,5.384602661E0
8.622653708E0,8.046367493E0,3.243904266E0,5.620661774E0
8.632592708E0,7.789202271E0,3.207529907E0,5.902375946E0
8.642531708E0,7.296576691E0,3.365451508E0,6.065087585E0
8.652470708E0,7.116501160E0,3.870800629E0,6.092480621E0
8.662409708E0,7.455845490E0,3.849395142E0,6.660399628E0
8.672348708E0,6.989265747E0,4.376299438E0,6.561006317E0
8.682287708E0,5.875431976E0,5.092110901E0,5.698948975E0
8.692227708E0,5.184319153E0,4.833448792E0,6.048921204E0
8.702166708E0,5.077591095E0,5.156027985E0,6.787485352E0
8.712105708E0,5.059478760E0,6.178102570E0,6.806196442E0
8.722044708E0,4.478686523E0,6.656657410E0,6.562353516E0
8.731983708E0,3.882326660E0,6.380930786E0,6.581363983E0
8.741922708E0,2.938688965E0,6.032605133E0,6.204447784E0
8.751861708E0,1.645827484E0,5.381010132E0,5.481151886E0
8.761800708E0,1.176253967E0,5.411097565E0,4.580175476E0
8.771739708E0,1.487905884E0,6.178252258E0,3.878285065E0
8.781678708E0,1.449884949E0,6.975344696E0,3.418441315E0
8.791617708E0,9.172924805E-1,7.447462921E0,3.453468475E0
8.801556708E0,1.634600830E-1,7.598199463E0,3.213966522E0
8.811495708E0,-9.657916260E-1,8.199798431E0,1.764830017E0
8.821434708E0,-2.196532288E0,8.591982880E0,6.941065979E-1
8.831373708E0,-3.201841736E0,8.774303741E0,1.185534668E0
8.841312708E0,-3.048111420E0,8.935219116E0,2.415377197E0
8.851251708E0,-2.469265137E0,9.088350677E0,3.147355042E0
8.861190708E0,-1.835034027E0,8.924740906E0,4.512665863E0
8.871129708E0,-1.193168793E0,9.189839630E0,4.267775116E0
8.881068708E0,-1.330283661E0,8.698561249E0,3.272494812E0
8.891007708E0,-7.147636414E-1,8.686286774E0,4.347708893E0
8.900946708E0,-4.035607910E-1,8.623866577E0,4.757706299E0
8.910885708E0,-3.710783386E-1,8.624764709E0,4.602030029E0
8.920824708E0,5.164260864E-2,8.786727905E0,4.523144073E0
8.930763708E0,1.908531189E-1,8.736731873E0,4.359234924E0
8.940702708E0,-2.513273621E-1,8.630303192E0,4.175566864E0
8.950641708E0,-6.598278809E-1,8.874295807E0,4.073628845E0
8.960580708E0,-9.714797974E-1,9.109157410E0,4.100273438E0
8.970519708E0,-1.294358368E0,9.148974609E0,3.785178680E0
8.980458708E0,-1.874851227E0,9.049281921E0,3.351680145E0
8.990397708E0,-2.149679718E0,9.088350677E0,3.353177032E0
9.000336708E0,-2.083517303E0,9.132059784E0,3.262315979E0
9.010275708E0,-2.096540222E0,9.415121155E0,2.896476746E0
9.020214708E0,-2.053429871E0,9.317973175E0,2.663411407E0
9.030153708E0,-2.082469482E0,9.341474304E0,2.497406616E0
9.040092708E0,-2.230661316E0,9.363179169E0,2.385589142E0
9.050031708E0,-2.113604736E0,9.307045898E0,2.491568756E0
9.059970708E0,-1.723665619E0,9.279054108E0,2.684966583E0
9.069909708E0,-1.587598572E0,9.284143524E0,2.909799042E0
9.079848708E0,-1.495839386E0,9.259893951E0,3.383863220E0
9.089787708E0,-1.087937622E0,9.321865082E0,3.863765259E0
9.099726708E0,-8.324189758E-1,9.300609283E0,4.127816162E0
9.109665708E0,-6.873706055E-1,9.290280762E0,4.239783325E0
9.119604708E0,-5.063969421E-1,9.275910645E0,4.241280212E0
9.129543708E0,-2.517764282E-1,9.251960449E0,4.067940674E0
9.139482708E0,-1.597178650E-1,9.183702393E0,3.874842224E0
9.149421708E0,-1.264869690E-1,9.116492157E0,3.886967010E0
9.159360708E0,-4.864883423E-2,9.238638153E0,3.813020782E0
9.169300708E0,-4.225712585E-1,9.168733521E0,3.130290527E0
9.179239708E0,-9.648934937E-1,9.133556671E0,2.690505066E0
9.189177708E0,-9.461824036E-1,9.026379547E0,2.964435425E0
9.199117708E0,-7.574249268E-1,9.095535736E0,3.229683838E0
9.209056708E0,-6.762936401E-1,9.222621460E0,3.817960510E0
9.218995708E0,-7.261399841E-1,9.307644653E0,4.047433319E0
9.228934708E0,-7.376660156E-1,9.313183136E0,4.191583557E0
9.238873708E0,-9.204359436E-1,9.250014496E0,4.047583008E0
9.248812708E0,-1.005010071E0,9.149124298E0,3.809128876E0
9.258751708E0,-7.753875732E-1,9.098828888E0,3.649261322E0
9.268690708E0,-7.523355103E-1,9.025032349E0,3.535048828E0
9.278629708E0,-7.562274170E-1,8.957522736E0,3.457659760E0
9.288568708E0,-5.933660889E-1,9.029972076E0,3.418591003E0
9.298507708E0,-4.519102478E-1,9.089398499E0,3.463198242E0
9.308446708E0,-3.956272888E-1,9.127569122E0,3.635489960E0
9.318385708E0,-4.255650330E-1,9.107810211E0,3.861220551E0
9.328324708E0,-4.071533203E-2,9.073980560E0,4.063749390E0
9.338263708E0,2.776725769E-1,8.841214600E0,4.093986511E0
9.348202708E0,6.656657410E-1,8.966354370E0,3.954626312E0
9.358141708E0,7.017407227E-1,9.379345551E0,4.029919739E0
9.368080708E0,4.900808716E-1,9.634115753E0,4.233197021E0
9.378019708E0,7.481442261E-1,9.548793182E0,4.406386871E0
9.387958708E0,9.196875000E-1,9.348659363E0,4.790787506E0
9.397897708E0,7.940986633E-1,9.378597107E0,5.317991180E0
9.407836708E0,6.804849243E-1,9.662706299E0,5.706433411E0
9.417775708E0,6.755451965E-1,1.007360184E1,5.958509216E0
9.427714708E0,1.130449219E0,1.014575180E1,6.256240082E0
9.437653708E0,1.548080750E0,9.880802765E0,6.283782806E0
9.447592708E0,1.454974365E0,9.916428680E0,5.859115906E0
9.457531708E0,1.658401337E0,1.043135788E1,5.557044067E0
9.467470708E0,2.148781586E0,9.925410004E0,5.117408295E0
9.477409708E0,2.089205475E0,9.165290680E0,4.110901337E0
9.487348708E0,1.743873596E0,9.122330017E0,4.046385498E0
9.497287708E0,2.462229767E0,1.041863434E1,4.439019012E0
9.507226708E0,3.072360992E0,1.145986908E1,4.047133942E0
9.517165708E0,2.059417419E0,1.042956161E1,2.721490631E0
9.527104708E0,1.040635986E0,9.280401306E0,1.663041687E0
9.537043708E0,7.080276489E-2,8.230783997E0,4.580474854E-1
9.546982708E0,-1.552122345E0,7.169640656E0,-1.174008636E0
9.556921708E0,-3.987258453E0,6.067781982E0,-2.375410309E0
9.566860708E0,-5.276377716E0,5.049599304E0,-2.817441101E0
9.576799708E0,-6.066584473E0,4.051175537E0,-2.851121063E0
9.586738708E0,-7.170838165E0,3.637136536E0,-2.497406616E0
9.596677708E0,-7.525001678E0,3.336262207E0,-1.992356873E0
9.606616708E0,-7.509733429E0,3.163072357E0,-1.328936462E0
9.616555708E0,-7.931855621E0,3.116968231E0,-5.071453857E-1
9.626494708E0,-8.126450958E0,2.813249817E0,2.327659607E-1
9.636433708E0,-8.053103485E0,2.355950775E0,8.845106506E-1
9.646373708E0,-8.068222046E0,1.750908966E0,1.906734924E0
9.656312708E0,-8.657247162E0,1.308429108E0,3.635639648E0
9.666251708E0,-9.198222198E0,1.399439850E0,3.584895172E0
9.676190708E0,-9.325158234E0,1.444047089E0,3.773802338E0
9.686128833E0,-9.130263519E0,1.850901031E0,4.907993774E0
9.696067833E0,-8.890162811E0,2.299218750E0,5.087919617E0
9.706006833E0,-9.425150299E0,1.751657410E0,4.508324890E0
9.715945833E0,-9.899663544E0,-1.871109009E-1,5.027145996E0
9.725884833E0,-9.077872467E0,-5.331912231E-1,6.283633118E0
9.735823833E0,-8.796607361E0,4.831951904E-1,6.401887207E0
9.745762833E0,-8.765621796E0,4.065545654E-1,5.858517151E0
9.755701833E0,-7.903564453E0,3.219804382E-1,5.681884460E0
9.765640833E0,-6.871311035E0,9.481283569E-1,5.737269287E0
9.775579833E0,-7.173233185E0,1.327289886E0,5.454507294E0
9.785518833E0,-7.279661865E0,1.165476379E0,4.919370117E0
9.795457833E0,-7.343279572E0,7.098239136E-1,4.449048157E0
9.805396833E0,-7.354057159E0,4.224215698E-1,3.903582458E0
9.815335833E0,-7.233557739E0,2.163002014E-1,3.525768127E0
9.825274833E0,-7.125033417E0,1.145118713E-1,3.472778320E0
9.835213833E0,-7.539371796E0,3.677851868E-1,4.037703552E0
9.845152833E0,-8.133636017E0,4.453239441E-1,4.717889099E0
9.855091833E0,-8.653055878E0,-3.914360046E-1,4.540358276E0
9.865030833E0,-1.021356079E1,-8.903485107E-1,3.769760742E0
9.874969833E0,-1.031609756E1,-1.837728424E0,2.291584625E0
9.884908833E0,-9.142088928E0,-2.231409760E0,1.516945496E0
9.894847833E0,-9.163045349E0,-1.943708038E0,1.520837402E0
9.904786833E0,-9.221423950E0,-7.908055115E-1,3.230282593E0
9.914725833E0,-9.248966675E0,-3.367996216E-1,4.610262909E0
9.924664833E0,-9.956694946E0,-9.839039612E-1,3.698957977E0
9.934603833E0,-1.041803558E1,-1.899400177E0,2.912044373E0
9.944542833E0,-1.077145065E1,-2.420466614E0,2.131118317E0
9.954481833E0,-1.108340195E1,-2.756068726E0,2.290686493E0
9.964420833E0,-1.170685547E1,-3.179238739E0,2.982996826E0
9.974359833E0,-1.231683701E1,-3.776796112E0,3.827390900E0
9.984298833E0,-1.232057922E1,-3.723357239E0,4.663701782E0
9.994237833E0,-1.183768341E1,-3.160976715E0,5.602549438E0
1.000417683E1,-1.121976837E1,-2.894231415E0,6.171366577E0
1.001411583E1,-1.042432251E1,-2.795736237E0,5.523813171E0
1.002405583E1,-9.027876434E0,-2.147135010E0,4.145180054E0
1.003399483E1,-8.133186951E0,-2.116897888E0,2.574346619E0
1.004393383E1,-8.092920685E0,-2.551593933E0,1.785936127E0
1.005387283E1,-8.174051971E0,-2.141147461E0,1.834435272E0
1.006381183E1,-8.730894012E0,-1.789977722E0,2.419718170E0
1.007375083E1,-9.430389404E0,-2.077230377E0,3.840114441E0
1.008368983E1,-9.928254089E0,-2.237247620E0,4.775519257E0
1.009362883E1,-9.943522339E0,-2.133513336E0,4.963977356E0
1.010356783E1,-9.416318665E0,-1.848056946E0,4.460274811E0
1.011350683E1,-8.694819031E0,-1.112336884E0,3.252436523E0
1.012344583E1,-8.583151245E0,-1.357976074E0,1.554367676E0
1.013338483E1,-8.521329803E0,-1.789828033E0,9.395960999E-1
1.014332383E1,-8.573271790E0,-1.603315887E0,1.003064117E0
1.015326283E1,-8.371491394E0,-1.091530151E0,1.218166809E0
1.016320183E1,-8.422086182E0,-7.991880798E-1,1.792672119E0
1.017314083E1,-8.249195709E0,-6.848258972E-1,2.480641479E0
1.018307983E1,-8.274493103E0,-5.867797852E-1,2.132166138E0
1.019301883E1,-9.180708618E0,-8.589138794E-1,1.196761322E0
1.020295783E1,-9.974058838E0,-1.104253693E0,3.204835510E-1
1.021289683E1,-1.029080017E1,-1.124012604E0,2.445913696E-1
1.022283583E1,-9.760453033E0,-9.119036865E-1,1.006506958E0
1.023277483E1,-9.395062866E0,-9.377998352E-1,1.594184875E0
1.024271383E1,-9.590706024E0,-1.014141083E0,1.632654877E0
1.025265283E1,-9.742041321E0,-1.000220032E0,1.297052765E0
1.026259183E1,-9.829010468E0,-8.643026733E-1,1.083297272E0
1.027253083E1,-1.014215927E1,-1.518442383E0,1.243913269E0
1.028246983E1,-1.034902908E1,-1.550475769E0,1.591191101E0
1.029240883E1,-1.050919601E1,-1.576222229E0,1.716929626E0
1.030234783E1,-1.056847275E1,-1.625170441E0,1.829794922E0
1.031228783E1,-1.045919998E1,-1.516346741E0,1.881138153E0
1.032222683E1,-1.038031403E1,-1.622176666E0,1.913770294E0
1.033216583E1,-1.026520340E1,-1.813927917E0,2.154170380E0
1.034210483E1,-1.025756927E1,-1.983824615E0,2.273921356E0
1.035204383E1,-1.048255142E1,-2.069446564E0,2.023941193E0
1.036198283E1,-1.071816147E1,-2.096989288E0,1.755699005E0
1.037192183E1,-1.091170898E1,-2.117197266E0,1.825603638E0
1.038186083E1,-1.094314362E1,-2.064357147E0,2.006427612E0
1.039179983E1,-1.098730179E1,-2.078128510E0,2.018253021E0
1.040173883E1,-1.097143478E1,-1.970202942E0,1.933529205E0
1.041167783E1,-1.121497833E1,-1.744472351E0,1.817670135E0
1.042161683E1,-1.136152359E1,-1.588347015E0,1.848955078E0
1.043155583E1,-1.122994720E1,-1.460961914E0,2.061213684E0
1.044149483E1,-1.111618378E1,-1.397344208E0,2.289788361E0
1.045143383E1,-1.112441666E1,-1.335223389E0,2.284698944E0
1.046137283E1,-1.112830856E1,-1.288221130E0,2.002685394E0
1.047131183E1,-1.128173950E1,-1.267863464E0,1.588945770E0
1.048125083E1,-1.137364838E1,-1.125808868E0,1.417103119E0
1.049118983E1,-1.130554001E1,-9.774673462E-1,1.438059540E0
1.050112883E1,-1.101304825E1,-7.328759766E-1,1.623823242E0
1.051106783E1,-1.077803696E1,-4.617897034E-1,2.022593994E0
1.052100683E1,-1.070064789E1,-2.071691895E-1,2.492915955E0
1.053094583E1,-1.075154205E1,-1.956431580E-1,2.607128448E0
1.054088483E1,-1.068777466E1,-8.098159790E-2,2.502645721E0
1.055082383E1,-1.066292633E1,3.370989990E-1,2.522853699E0
1.056076383E1,-1.023317001E1,8.060737610E-1,2.629282379E0
1.057070283E1,-1.015637970E1,1.163081360E0,2.556683350E0
1.058064183E1,-1.082473984E1,6.867718506E-1,1.904190216E0
1.059058083E1,-1.007464966E1,1.244661713E0,2.042951660E0
1.060051983E1,-9.207053833E0,2.195933533E0,2.798879700E0
1.061045883E1,-8.737330627E0,2.946772156E0,3.481909332E0
1.062039783E1,-8.157735901E0,4.174219666E0,3.926634521E0
1.063033683E1,-7.698191528E0,4.860542450E0,4.298012238E0
1.064027583E1,-6.966513062E0,4.773872681E0,5.073549500E0
1.065021483E1,-6.115382996E0,4.146227875E0,5.863905945E0
1.066015383E1,-6.667285309E0,2.677781525E0,5.786217499E0
1.067009283E1,-6.477929077E0,2.300715637E0,5.966293030E0
1.068003183E1,-6.447093201E0,2.359094238E0,6.145620117E0
1.068997100E1,-6.216422882E0,2.288740540E0,6.350244598E0
1.069991000E1,-6.528972931E0,9.183403015E-1,6.777755585E0
1.070984900E1,-5.666316833E0,7.108717346E-1,7.259902954E0
1.071978800E1,-4.522844696E0,1.974394226E0,7.204069061E0
1.072972700E1,-3.142265625E0,3.672762451E0,7.562423859E0
1.073966600E1,-1.617536316E0,5.779182129E0,6.961124268E0
1.074960500E1,-1.718576202E0,7.138655090E0,5.203479309E0
1.075954400E1,-1.960622864E0,7.862849121E0,3.925137634E0
1.076948300E1,-2.504891052E0,7.871381378E0,3.109932861E0
1.077942300E1,-2.535726929E0,7.192992096E0,2.540367279E0
1.078936200E1,-2.223326569E0,7.036417694E0,1.884431305E0
1.079930100E1,-2.229613495E0,7.304809570E0,1.914967804E0
1.080924000E1,-1.828148346E0,7.447163544E0,2.035167847E0
1.081917900E1,-1.546733551E0,7.394922180E0,2.456391907E0
1.082911800E1,-1.406924286E0,6.644532623E0,3.192261658E0
1.083905700E1,-1.018482056E0,6.565646667E0,4.312981110E0
1.084899600E1,-4.614903259E-1,7.223528595E0,5.311404877E0
1.085893500E1,-2.028282166E-1,7.637118530E0,5.955216064E0
1.086887400E1,2.603086853E-1,7.693700867E0,6.040538635E0
1.087881300E1,7.770341492E-1,8.049810333E0,5.553002472E0
1.088875200E1,1.306782532E0,8.665629730E0,4.616400146E0
1.089869100E1,1.569336548E0,9.256451111E0,4.207600250E0
1.090863000E1,1.738185425E0,9.225465546E0,4.457580414E0
1.091856900E1,1.385219421E0,8.640032959E0,4.824168091E0
1.092850800E1,8.146060181E-1,7.924071808E0,4.915029144E0
1.093844700E1,2.405497742E-1,7.735613708E0,4.384232941E0
1.094838600E1,1.776805115E-1,8.154143372E0,3.882027283E0
1.095832500E1,7.372169495E-1,8.594976654E0,3.588637390E0
1.096826500E1,1.135239258E0,8.834777985E0,3.270548859E0
1.097820400E1,1.559307404E0,9.024882660E0,3.050356750E0
1.098814300E1,1.988315277E0,9.294172668E0,2.875670013E0
1.099808200E1,2.043550415E0,9.564809875E0,2.798879700E0
1.100802100E1,1.988914032E0,9.606573029E0,2.943928070E0
1.101796000E1,1.899400177E0,9.343569946E0,3.240162048E0
1.102789900E1,1.803898773E0,9.069340210E0,3.460653534E0
1.103783800E1,1.743873596E0,8.977131958E0,3.400478668E0
1.104777700E1,1.556463318E0,8.970246277E0,3.165467377E0
1.105771600E1,1.369801483E0,8.979377289E0,2.940335541E0
1.106765500E1,1.385668488E0,9.051227875E0,2.759062500E0
1.107759400E1,1.572779388E0,9.164691925E0,2.606529694E0
1.108753300E1,1.793570251E0,9.249116364E0,2.511028290E0
1.109747200E1,1.886526947E0,9.303453369E0,2.551743622E0
1.110741100E1,1.776056671E0,9.323811035E0,2.765648804E0
1.111735000E1,1.781894531E0,9.219627686E0,3.198847961E0
1.112728900E1,1.944007416E0,9.079968109E0,3.692221985E0
1.113722800E1,1.975292358E0,9.083261261E0,3.910468140E0
1.114716800E1,1.954785004E0,9.173972626E0,3.943549347E0
1.115710700E1,1.903741150E0,9.199719086E0,3.900588684E0
1.116704600E1,1.819616089E0,9.150022430E0,3.665577393E0
1.117698500E1,1.803300018E0,9.168434143E0,3.342249756E0
1.118692400E1,1.787283325E0,9.224866791E0,3.095862122E0
1.119686300E1,1.758094025E0,9.139544220E0,3.047961731E0
1.120680200E1,1.698068848E0,9.093889160E0,3.125201111E0
1.121674100E1,1.593137054E0,9.117090912E0,3.241658936E0
1.122668000E1,1.430275726E0,9.049431610E0,3.386407928E0
1.123661900E1,1.306183777E0,8.857680359E0,3.510050812E0
1.124655800E1,1.192570038E0,8.718619537E0,3.537892914E0
1.125649700E1,1.071471863E0,8.644972687E0,3.575464783E0
1.126643600E1,9.779164124E-1,8.627608795E0,3.732637939E0
1.127637500E1,9.952803040E-1,8.680598602E0,3.882476349E0
1.128631400E1,1.098266144E0,8.802295532E0,3.917054443E0
1.129625300E1,1.130898285E0,8.968000946E0,3.801045685E0
1.130619200E1,1.184786224E0,9.122479706E0,3.665577393E0
1.131613200E1,1.090033264E0,8.702752533E0,4.098177795E0
1.132607100E1,6.679110718E-1,7.693251801E0,4.416416016E0
1.133601000E1,4.324507141E-1,7.570656738E0,3.758983154E0
1.134594900E1,-3.242257690E-1,7.166796570E0,3.478017426E0
1.135588800E1,-5.734574890E-1,6.946903839E0,3.658991089E0
1.136582700E1,-4.556524658E-1,7.219487000E0,3.703897705E0
1.137576600E1,-4.498146057E-1,7.235054626E0,3.554957428E0
1.138570500E1,-2.589614868E-2,7.614515533E0,3.573967896E0
1.139564400E1,5.882766724E-1,8.161328430E0,3.441792755E0
1.140558300E1,1.279239807E0,8.941955109E0,3.250640259E0
1.141552200E1,2.045795746E0,9.770931244E0,3.312910767E0
1.142546100E1,2.545007629E0,1.040082138E1,3.507356415E0
1.143540000E1,2.853067017E0,1.100840790E1,3.287463684E0
1.144533900E1,3.277434540E0,1.124746078E1,2.895578613E0
1.145527800E1,3.588936768E0,1.123533600E1,2.634671173E0
1.146521800E1,3.747008057E0,1.136077515E1,2.489323425E0
1.147515700E1,3.630999298E0,1.112815887E1,2.562820587E0
1.148509600E1,2.587818604E0,9.828860779E0,2.846780090E0
1.149503500E1,1.656006317E0,8.734935608E0,3.178041229E0
1.150497400E1,1.524280243E0,8.272397461E0,3.429518280E0
1.151491300E1,1.636546783E0,8.523874512E0,3.410657501E0
1.152485200E1,1.758842468E0,8.884474640E0,3.498674469E0
1.153479100E1,2.242935791E0,8.800499268E0,3.568728790E0
1.154473000E1,2.492466888E0,8.801098022E0,3.960913239E0
1.155466900E1,2.770887909E0,9.018895111E0,4.576732635E0
1.156460800E1,3.546275482E0,9.117839355E0,4.547543335E0
1.157454700E1,2.714305573E0,9.196725311E0,4.336182861E0
1.158448600E1,1.373244324E0,9.266180878E0,4.414320374E0
1.159442500E1,4.123924255E-1,9.312734070E0,4.506678314E0
1.160436400E1,3.076103210E-1,9.189091187E0,4.343667297E0
1.161430300E1,8.252339172E-1,9.062903595E0,3.951632538E0
1.162424300E1,1.442999268E0,8.962911530E0,3.535497894E0
1.163418200E1,1.973496094E0,8.955726471E0,3.187621307E0
1.164412100E1,2.397264862E0,8.925040283E0,3.155138855E0
1.165406000E1,2.437980194E0,8.810229034E0,3.448828125E0
1.166399900E1,2.268831940E0,8.634344788E0,3.709885254E0
1.167393800E1,1.986069946E0,8.668174438E0,3.933969269E0
1.168387700E1,1.709894257E0,8.816815338E0,4.144880676E0
1.169381646E1,1.554367676E0,9.028475189E0,4.317771149E0
1.170375546E1,1.476679230E0,9.110803986E0,4.534520416E0
1.171369446E1,1.395098877E0,9.066795502E0,4.640799408E0
1.172363346E1,1.410666504E0,9.084159393E0,4.530179443E0
1.173357246E1,1.513352966E0,9.139544220E0,4.303101654E0
1.174351146E1,1.647174683E0,9.139843597E0,4.048780518E0
1.175345046E1,1.796863403E0,8.990154877E0,3.795058136E0
1.176338946E1,2.144440613E0,8.793314209E0,3.460354156E0
1.177332946E1,2.486179962E0,8.530011749E0,2.897075500E0
1.178326846E1,2.453996887E0,8.628357239E0,2.263293457E0
1.179320746E1,1.402433624E0,9.112450562E0,1.943857727E0
1.180314646E1,-7.722441101E-1,9.622889099E0,2.004331970E0
1.181308546E1,-3.954925690E0,1.015563126E1,2.197280731E0
1.182302446E1,-5.705535278E0,1.053718781E1,2.184108124E0
1.183296346E1,-4.123774567E0,1.079629898E1,1.978735199E0
1.184290246E1,-1.608405304E0,1.037537430E1,1.970053253E0
1.185284146E1,1.139131165E-1,9.600136414E0,2.128872986E0
1.186278046E1,1.039887543E0,9.019344177E0,2.609822845E0
1.187271946E1,1.385818176E0,8.734935608E0,3.313359833E0
1.188265846E1,1.226250000E0,8.680149536E0,3.964206390E0
1.189259746E1,8.559201050E-1,8.825048218E0,4.403991852E0
1.190253646E1,6.650669861E-1,9.075926514E0,4.451592865E0
1.191247646E1,6.267466736E-1,9.207951965E0,4.286635895E0
1.192241546E1,5.990542603E-1,9.314230957E0,4.040397949E0
1.193235446E1,6.391708374E-1,9.406888275E0,3.702849884E0
1.194229346E1,6.111790466E-1,9.393416290E0,3.445834351E0
1.195223246E1,5.321434021E-1,9.312734070E0,3.311264191E0
1.196217146E1,3.833528137E-1,9.252409515E0,3.221151581E0
1.197211046E1,2.778222656E-1,9.259594574E0,3.163222046E0
1.198204946E1,3.013233948E-1,9.307195587E0,3.127895508E0
1.199198846E1,3.183879089E-1,9.275461578E0,3.128494263E0
1.200192746E1,3.821553040E-1,9.273365936E0,3.297941895E0
1.201186646E1,5.216651917E-1,9.382039948E0,3.438200226E0
1.202180546E1,5.031037903E-1,9.381590881E0,3.518583069E0
1.203174446E1,4.689747620E-1,9.314530334E0,3.516637115E0
1.204168346E1,4.917274475E-1,9.262139282E0,3.505111084E0
1.205162346E1,5.349874878E-1,9.301956482E0,3.393742676E0
1.206156246E1,3.829037476E-1,9.372010803E0,3.190465393E0
1.207150146E1,2.773731995E-1,9.440418549E0,2.937790833E0
1.208144046E1,2.713856506E-1,9.414372711E0,2.676434326E0
1.209137946E1,1.347198486E-3,9.357041931E0,1.484313354E0
1.210131846E1,-8.345146179E-1,9.511371002E0,-8.135581970E-1
1.211125746E1,-9.033714294E-1,9.386231232E0,-3.314108276E-1
1.212119646E1,-6.611750793E-1,9.180409241E0,1.422192535E0
1.213113546E1,-5.318440247E-1,9.234895935E0,2.927761688E0
1.214107446E1,-4.031117249E-1,9.358987885E0,3.938310242E0
1.215101346E1,-5.381309509E-1,9.402846680E0,4.035907288E0
1.216095246E1,-3.555107117E-1,9.410031738E0,3.567680969E0
1.217089246E1,-7.529342651E-2,9.140292664E0,2.554887085E0
