"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.302119708E0,-2.229122543E1,-2.016260338E1,2.631168365E0
8.312058708E0,-2.233991432E1,-2.019343567E1,2.275085449E0
8.321997708E0,-2.232636261E1,-2.011380386E1,2.310529709E0
8.331936708E0,-2.231614113E1,-2.003508568E1,2.165140152E0
8.341875708E0,-2.233230209E1,-1.992325783E1,2.213218689E0
8.351814708E0,-2.226343727E1,-2.006937218E1,1.900568008E0
8.361753708E0,-2.210519409E1,-2.030705261E1,1.883335114E0
8.371692708E0,-2.186840630E1,-2.035405731E1,1.700948715E0
8.381631708E0,-2.177516556E1,-2.052913284E1,2.022224426E0
8.391570708E0,-2.157792282E1,-2.064725113E1,2.254346848E0
8.401509708E0,-2.139410210E1,-2.082371521E1,2.118215561E0
8.411448708E0,-2.132122993E1,-2.110779190E1,2.145742416E0
8.421387708E0,-2.107617760E1,-2.122644615E1,2.178365707E0
8.431326708E0,-2.088906479E1,-2.148622131E1,2.160350800E0
8.441265708E0,-2.053865433E1,-2.176537704E1,2.319377899E0
8.451204708E0,-2.012090874E1,-2.220996475E1,2.374855042E0
8.461143708E0,-1.965733147E1,-2.255414391E1,2.529453278E0
8.471082708E0,-1.905325508E1,-2.294969177E1,2.374399185E0
8.481021708E0,-1.846111679E1,-2.348657227E1,2.199911118E0
8.490960708E0,-1.779181862E1,-2.366312790E1,1.843183517E0
8.500899708E0,-1.779181862E1,-2.366312790E1,1.843183517E0
8.510838708E0,-1.732119179E1,-2.427581215E1,2.123649597E0
8.520777708E0,-1.672494507E1,-2.509680748E1,2.121547699E0
8.530716708E0,-1.609147072E1,-2.537096977E1,1.867525101E0
8.540655708E0,-1.530075550E1,-2.577158737E1,1.651987076E0
8.550594708E0,-1.460897541E1,-2.626452255E1,1.620334625E0
8.560533708E0,-1.388598061E1,-2.682609940E1,1.506456375E0
8.570472708E0,-1.310613728E1,-2.724236679E1,1.217103958E0
8.580411708E0,-1.227040195E1,-2.768060303E1,1.386550903E0
8.590350708E0,-1.136416817E1,-2.800380325E1,1.299715042E0
8.600289708E0,-1.058014965E1,-2.841814995E1,1.272609711E0
8.610228708E0,-9.596241951E0,-2.883898544E1,1.580726624E0
8.620167708E0,-8.580168724E0,-2.915722275E1,1.534099579E0
8.630106708E0,-7.404911995E0,-2.943806076E1,1.436819077E0
8.640045708E0,-6.370358467E0,-2.977799797E1,1.253032684E0
8.649984708E0,-5.451039314E0,-3.028663063E1,1.415388107E0
8.659923708E0,-4.297948837E0,-3.047402954E1,1.347349167E0
8.669862708E0,-3.169647694E0,-3.062231255E1,1.380523682E0
8.679801708E0,-1.962733507E0,-3.084357071E1,1.354095459E0
8.689741708E0,-6.910800934E-1,-3.091253471E1,1.739473343E0
8.699680708E0,4.558680058E-1,-3.093750000E1,2.169004440E0
8.709619708E0,1.630614996E0,-3.094720459E1,2.607543945E0
8.719558708E0,3.110461473E0,-3.085207176E1,3.097976685E0
8.729497708E0,4.253121376E0,-3.071767044E1,3.524202347E0
8.739436708E0,5.348652840E0,-3.052367973E1,4.167753220E0
8.749375708E0,6.516975403E0,-3.012677574E1,5.002872467E0
8.759314708E0,7.409917831E0,-2.982259750E1,5.871094704E0
8.769253708E0,7.409917831E0,-2.982259750E1,5.871094704E0
8.779192708E0,8.313046455E0,-2.928342628E1,6.820075989E0
8.789131708E0,9.065256119E0,-2.917600632E1,7.440339088E0
8.799070708E0,9.591976166E0,-2.866735649E1,8.055356026E0
8.809010708E0,1.025372601E1,-2.809863472E1,8.485371590E0
8.818948708E0,1.084496498E1,-2.772900772E1,8.713916779E0
8.828887708E0,1.157031250E1,-2.753003883E1,8.981060982E0
8.838827708E0,1.206439018E1,-2.727423859E1,9.025600433E0
8.848766708E0,1.247411060E1,-2.718088913E1,9.024228096E0
8.858705708E0,1.269195652E1,-2.719793129E1,8.942010880E0
8.868644708E0,1.307979870E1,-2.709355736E1,9.001605034E0
8.878583708E0,1.319880581E1,-2.719974327E1,9.052209854E0
8.888522708E0,1.352439594E1,-2.710750961E1,8.824583054E0
8.898461708E0,1.372066593E1,-2.688054657E1,9.013365746E0
8.908400708E0,1.387101460E1,-2.683371162E1,8.800602913E0
8.918339708E0,1.412604427E1,-2.661250877E1,8.677685738E0
8.928278708E0,1.431503773E1,-2.666997719E1,8.697991371E0
8.938217708E0,1.447213459E1,-2.649439812E1,8.660118103E0
8.948156708E0,1.493308353E1,-2.622851944E1,8.969963074E0
8.958095708E0,1.504356670E1,-2.625321960E1,9.102783203E0
8.968034708E0,1.538478565E1,-2.590594864E1,8.963603973E0
8.977973708E0,1.551400280E1,-2.569844437E1,9.088583946E0
8.987912708E0,1.571550274E1,-2.569461060E1,9.485102654E0
8.997851708E0,1.594988728E1,-2.547430420E1,9.655701637E0
9.007790708E0,1.606625175E1,-2.535814667E1,9.550088882E0
9.017729708E0,1.627039146E1,-2.514538956E1,9.490055084E0
9.027668708E0,1.642559052E1,-2.514961052E1,9.810381889E0
9.037607708E0,1.646588516E1,-2.510815239E1,9.722003937E0
9.047546708E0,1.646588516E1,-2.510815239E1,9.722003937E0
9.057485708E0,1.646969032E1,-2.505015755E1,9.621442795E0
9.067424708E0,1.673226547E1,-2.507512093E1,9.697987556E0
9.077363708E0,1.682981300E1,-2.511530113E1,9.379128456E0
9.087302708E0,1.689083672E1,-2.517876244E1,9.169458389E0
9.097241708E0,1.689060783E1,-2.522066498E1,8.795622826E0
9.107180708E0,1.689740944E1,-2.522544098E1,8.797555923E0
9.117119708E0,1.694699287E1,-2.539264679E1,8.926259995E0
9.127058708E0,1.688883972E1,-2.563791275E1,8.604289055E0
9.136997708E0,1.688705826E1,-2.559302330E1,8.348737717E0
9.146936708E0,1.692044640E1,-2.565716171E1,8.277031898E0
9.156875708E0,1.673605919E1,-2.567554665E1,8.534751892E0
9.166814708E0,1.656996727E1,-2.572203064E1,8.721311569E0
9.176753708E0,1.655012703E1,-2.571650696E1,8.554701805E0
9.186692708E0,1.647376633E1,-2.593981552E1,8.651636124E0
9.196631708E0,1.636221695E1,-2.586243439E1,8.519043922E0
9.206570708E0,1.632480431E1,-2.589196777E1,8.485716820E0
9.216509708E0,1.638538170E1,-2.603704071E1,8.295713425E0
9.226448708E0,1.647496414E1,-2.613320541E1,8.312776566E0
9.236387708E0,1.628694344E1,-2.609043884E1,8.379264832E0
9.246326708E0,1.623192406E1,-2.627629471E1,8.218194008E0
9.256265708E0,1.618762207E1,-2.632513046E1,8.203178406E0
9.266204708E0,1.632038116E1,-2.630640030E1,8.067672729E0
9.276143708E0,1.623124504E1,-2.636581421E1,7.660167694E0
9.286082708E0,1.627174377E1,-2.636560631E1,7.895377159E0
9.296021708E0,1.627292061E1,-2.644192696E1,7.930030823E0
9.305960708E0,1.623534584E1,-2.652328300E1,7.629540443E0
9.315899708E0,1.623534584E1,-2.652328300E1,7.629540443E0
9.325838708E0,1.608969688E1,-2.658773232E1,7.462988853E0
9.335777708E0,1.606776047E1,-2.675169373E1,7.185106277E0
9.345716708E0,1.613991737E1,-2.678078461E1,7.313968658E0
9.355655708E0,1.611899376E1,-2.672827339E1,7.054328918E0
9.365594708E0,1.603718376E1,-2.662058640E1,7.055830002E0
9.375533708E0,1.613586426E1,-2.663077354E1,7.159238815E0
9.385472708E0,1.606061935E1,-2.674604225E1,7.050396919E0
9.395411708E0,1.619393730E1,-2.677476692E1,7.144342422E0
9.405350708E0,1.630296707E1,-2.678086853E1,7.097931862E0
9.415289708E0,1.619453430E1,-2.657389069E1,7.147500992E0
9.425228708E0,1.627074814E1,-2.635302162E1,7.390419006E0
9.435168708E0,1.630082321E1,-2.628703880E1,7.718428612E0
9.445107708E0,1.638066483E1,-2.607861519E1,8.208895683E0
9.455046708E0,1.633197594E1,-2.564397240E1,8.531089783E0
9.464985708E0,1.647887802E1,-2.546916962E1,8.929277420E0
9.474924708E0,1.657489586E1,-2.521176529E1,9.648858070E0
9.484863708E0,1.651582336E1,-2.474476624E1,1.039862823E1
9.494802708E0,1.664668274E1,-2.431048393E1,1.119578457E1
9.504741708E0,1.684174919E1,-2.368832779E1,1.191254044E1
9.514680708E0,1.706321335E1,-2.302082443E1,1.281989670E1
9.524619708E0,1.731754684E1,-2.203595352E1,1.339257431E1
9.534558708E0,1.782676888E1,-2.120866013E1,1.407315636E1
9.544497708E0,1.832032204E1,-2.017234230E1,1.489353275E1
9.554436708E0,1.899019623E1,-1.930595398E1,1.537613297E1
9.564375708E0,1.943729782E1,-1.849740601E1,1.612417030E1
9.574314708E0,2.016964149E1,-1.764603424E1,1.619860077E1
9.584253708E0,2.082804298E1,-1.692932892E1,1.619824600E1
9.594192708E0,2.082804298E1,-1.692932892E1,1.619824600E1
9.604131708E0,2.148688126E1,-1.614099312E1,1.614855385E1
9.614070708E0,2.242687416E1,-1.548006058E1,1.590301323E1
9.624009708E0,2.332548141E1,-1.475974464E1,1.580901718E1
9.633948708E0,2.413019943E1,-1.409439659E1,1.547678089E1
9.643887708E0,2.486000061E1,-1.332145309E1,1.506699181E1
9.653826708E0,2.557425499E1,-1.268559837E1,1.461039352E1
9.663765708E0,2.619827271E1,-1.184759521E1,1.398828316E1
9.673704708E0,2.675166893E1,-1.110225105E1,1.339893818E1
9.683643708E0,2.756981659E1,-1.031351471E1,1.297954750E1
9.693581833E0,2.810206223E1,-9.746936798E0,1.269825745E1
9.703520833E0,2.864979362E1,-9.030931473E0,1.249018764E1
9.713459833E0,2.915860939E1,-8.259801865E0,1.212025642E1
9.723398833E0,2.946023369E1,-7.620819092E0,1.184354591E1
9.733337833E0,2.965459251E1,-7.132087708E0,1.191512585E1
9.743276833E0,2.981620979E1,-6.648733139E0,1.158758354E1
9.753215833E0,2.983754921E1,-6.047378540E0,1.165047169E1
9.763154833E0,2.997693825E1,-5.363414764E0,1.157417679E1
9.773093833E0,3.008457375E1,-4.762807846E0,1.148552513E1
9.783032833E0,3.022263145E1,-4.144947052E0,1.152310467E1
9.792971833E0,3.034948158E1,-3.447685242E0,1.188649559E1
9.802910833E0,3.028817940E1,-2.657930374E0,1.187555408E1
9.812849833E0,3.017125511E1,-1.803272247E0,1.199835587E1
9.822788833E0,3.014002037E1,-1.010475159E0,1.211344051E1
9.832727833E0,3.003725243E1,-4.736328125E-2,1.221343708E1
9.842666833E0,2.996285439E1,8.332176208E-1,1.230663967E1
9.852606833E0,3.000265694E1,1.747184753E0,1.243989182E1
9.862545833E0,3.000265694E1,1.747184753E0,1.243989182E1
9.872484833E0,2.982797813E1,2.500122070E0,1.227472496E1
9.882423833E0,2.966720009E1,3.284610748E0,1.252956581E1
9.892362833E0,2.960426140E1,4.147865295E0,1.254279995E1
9.902301833E0,2.955564308E1,5.035964966E0,1.230849934E1
9.912240833E0,2.937208366E1,5.741630554E0,1.243895817E1
9.922179833E0,2.927711296E1,6.355060577E0,1.234331703E1
9.932118833E0,2.916953468E1,6.919994354E0,1.239571762E1
9.942057833E0,2.900147438E1,7.514797211E0,1.220383930E1
9.951996833E0,2.879645348E1,8.312660217E0,1.216806984E1
9.961935833E0,2.859928322E1,8.883167267E0,1.234305763E1
9.971874833E0,2.850782204E1,9.507133484E0,1.182180119E1
9.981813833E0,2.831411934E1,9.865989685E0,1.176264095E1
9.991752833E0,2.807188988E1,1.031990433E1,1.172450638E1
1.000169183E1,2.800014496E1,1.078141785E1,1.189581966E1
1.001163083E1,2.784274101E1,1.102811813E1,1.169163132E1
1.002156983E1,2.755044365E1,1.124375534E1,1.158002853E1
1.003150883E1,2.729507446E1,1.151247787E1,1.153917313E1
1.004144783E1,2.708778954E1,1.175054932E1,1.149040890E1
1.005138683E1,2.683702278E1,1.210111618E1,1.130025864E1
1.006132583E1,2.660037231E1,1.234932709E1,1.109218025E1
1.007126483E1,2.666794014E1,1.266453171E1,1.118968010E1
1.008120383E1,2.639979744E1,1.294125366E1,1.061574078E1
1.009114283E1,2.618687820E1,1.321985245E1,1.041105270E1
1.010108183E1,2.589638901E1,1.355118179E1,1.009050751E1
1.011102083E1,2.568061447E1,1.378050232E1,1.004453468E1
1.012095983E1,2.551589394E1,1.410823441E1,9.556998253E0
1.013089883E1,2.538500214E1,1.436521530E1,9.120812416E0
1.014083783E1,2.538500214E1,1.436521530E1,9.120812416E0
1.015077683E1,2.514204979E1,1.463690567E1,8.732110023E0
1.016071583E1,2.504866982E1,1.487001419E1,8.362444878E0
1.017065583E1,2.478239822E1,1.515573883E1,8.065604210E0
1.018059483E1,2.453592110E1,1.549954224E1,7.554086685E0
1.019053383E1,2.436105537E1,1.588155746E1,7.228707314E0
1.020047283E1,2.415647697E1,1.615639114E1,7.061762810E0
1.021041183E1,2.396887398E1,1.636404419E1,6.982352257E0
1.022035083E1,2.375927353E1,1.644002914E1,6.424889565E0
1.023028983E1,2.362905884E1,1.672534180E1,6.395628929E0
1.024022883E1,2.344242668E1,1.700110245E1,6.002654076E0
1.025016783E1,2.344281960E1,1.714658737E1,5.755593300E0
1.026010683E1,2.334789658E1,1.741396713E1,5.483866692E0
1.027004583E1,2.327544785E1,1.745769882E1,5.517403603E0
1.027998483E1,2.315580940E1,1.762488174E1,5.440374374E0
1.028992383E1,2.297569275E1,1.781361771E1,5.708292007E0
1.029986283E1,2.307039833E1,1.777438354E1,5.664730072E0
1.030980183E1,2.301734924E1,1.788712311E1,5.557788849E0
1.031974083E1,2.297531128E1,1.797906494E1,5.567316055E0
1.032967983E1,2.293368721E1,1.799049377E1,5.482066154E0
1.033961883E1,2.293236351E1,1.793531418E1,5.570107460E0
1.034955783E1,2.280663872E1,1.791025543E1,5.699510574E0
1.035949683E1,2.286423111E1,1.797546387E1,5.666990280E0
1.036943583E1,2.311280632E1,1.787229538E1,5.941725731E0
1.037937483E1,2.312478065E1,1.778485107E1,5.843853951E0
1.038931383E1,2.311325645E1,1.760495377E1,5.969870567E0
1.039925283E1,2.317566872E1,1.739582062E1,6.198544502E0
1.040919183E1,2.317566872E1,1.739582062E1,6.198544502E0
1.041913083E1,2.346566582E1,1.727116394E1,6.050045013E0
1.042906983E1,2.375358582E1,1.687005615E1,6.223928452E0
1.043900983E1,2.384573746E1,1.663212967E1,6.427551270E0
1.044894883E1,2.405900955E1,1.609158707E1,6.619192123E0
1.045888783E1,2.426280785E1,1.555134201E1,6.786933899E0
1.046882683E1,2.460174370E1,1.524116516E1,6.939468384E0
1.047876583E1,2.496264839E1,1.466463852E1,7.019985199E0
1.048870483E1,2.528830338E1,1.404948044E1,7.067538261E0
1.049864383E1,2.580976677E1,1.342540359E1,6.881331444E0
1.050858283E1,2.621434593E1,1.281959534E1,7.288050652E0
1.051852183E1,2.661791611E1,1.189690018E1,7.052902222E0
1.052846083E1,2.699839401E1,1.110001755E1,6.947770119E0
1.053839983E1,2.739912224E1,1.012335587E1,7.144399643E0
1.054833883E1,2.778013420E1,9.216442108E0,7.105861664E0
1.055827783E1,2.822869492E1,8.193016052E0,7.167441368E0
1.056821683E1,2.858376122E1,7.147422791E0,7.170318604E0
1.057815583E1,2.885368538E1,5.940555573E0,6.963405609E0
1.058809483E1,2.940692711E1,4.574417114E0,6.761942863E0
1.059803383E1,2.970329094E1,3.094535828E0,6.449007034E0
1.060797283E1,3.000378609E1,1.708713531E0,6.043826103E0
1.061791183E1,3.029800224E1,2.840652466E-1,5.901337624E0
1.062785083E1,3.048253822E1,-1.354888916E0,5.592621803E0
1.063778983E1,3.061204720E1,-2.761064529E0,5.205758095E0
1.064772883E1,3.051772118E1,-4.160974503E0,4.569141388E0
1.065766783E1,3.045629311E1,-5.569326401E0,4.073781967E0
1.066760783E1,3.041072273E1,-6.969778061E0,3.708997726E0
1.067754583E1,3.017802238E1,-8.587961197E0,3.539178848E0
1.068748583E1,3.017802238E1,-8.587961197E0,3.539178848E0
1.069742500E1,2.992681313E1,-9.969919205E0,3.156032562E0
1.070736400E1,2.944877052E1,-1.160485458E1,3.266330719E0
1.071730300E1,2.876258278E1,-1.312549782E1,3.587726593E0
1.072724200E1,2.804576492E1,-1.460532761E1,3.849674225E0
1.073718100E1,2.718691254E1,-1.597814751E1,4.462396622E0
1.074712000E1,2.638357544E1,-1.733605576E1,5.177136421E0
1.075705900E1,2.546307182E1,-1.846417236E1,5.947010994E0
1.076699800E1,2.447212982E1,-1.940539169E1,6.620534897E0
1.077693700E1,2.345734024E1,-2.039244080E1,6.974001884E0
1.078687600E1,2.272743797E1,-2.118950462E1,7.312111855E0
1.079681500E1,2.183562851E1,-2.186319160E1,7.530883789E0
1.080675400E1,2.102606773E1,-2.264344406E1,7.627599716E0
1.081669300E1,2.020991707E1,-2.332953835E1,7.528107643E0
1.082663200E1,1.965519714E1,-2.383283615E1,7.103027344E0
1.083657100E1,1.889042091E1,-2.461379051E1,7.139443398E0
1.084651000E1,1.831987762E1,-2.526425934E1,6.734639168E0
1.085644900E1,1.763236046E1,-2.581427765E1,6.784129143E0
1.086638800E1,1.709315872E1,-2.614813805E1,6.776426315E0
1.087632800E1,1.635551643E1,-2.652991104E1,6.635894775E0
1.088626700E1,1.596074772E1,-2.679823303E1,6.812438965E0
1.089620600E1,1.560741138E1,-2.703967285E1,6.683248520E0
1.090614500E1,1.518133259E1,-2.715754318E1,6.462130547E0
1.091608400E1,1.472866917E1,-2.734090233E1,6.705718994E0
1.092602300E1,1.443967724E1,-2.750721359E1,6.864590645E0
1.093596200E1,1.412443638E1,-2.760423660E1,7.087628365E0
1.094590100E1,1.382720280E1,-2.773494339E1,7.089955330E0
1.095584000E1,1.382720280E1,-2.773494339E1,7.089955330E0
1.096577900E1,1.347464085E1,-2.766428185E1,7.019718170E0
1.097571800E1,1.338507175E1,-2.778834915E1,7.014093399E0
1.098565700E1,1.305217457E1,-2.787780380E1,6.949005127E0
1.099559600E1,1.307123852E1,-2.786361504E1,7.135472298E0
1.100553500E1,1.306589031E1,-2.777846146E1,7.347675323E0
1.101547400E1,1.301599979E1,-2.785491371E1,7.040452957E0
1.102541300E1,1.298947620E1,-2.791437721E1,7.376751900E0
1.103535200E1,1.302813435E1,-2.787306404E1,7.207098007E0
1.104529100E1,1.327508640E1,-2.774950409E1,7.316428185E0
1.105523000E1,1.327624035E1,-2.756404686E1,7.318737984E0
1.106517000E1,1.337909222E1,-2.755756950E1,7.159628868E0
1.107510900E1,1.344599247E1,-2.762103653E1,7.132661819E0
1.108504800E1,1.341107464E1,-2.772901535E1,6.995533943E0
1.109498700E1,1.365716076E1,-2.767868423E1,7.301484108E0
1.110492600E1,1.377286053E1,-2.761054420E1,7.165863037E0
1.111486500E1,1.380820179E1,-2.764840508E1,6.987212181E0
1.112480400E1,1.375261211E1,-2.759088898E1,6.911357880E0
1.113474300E1,1.388016224E1,-2.753759193E1,6.642434120E0
1.114468200E1,1.393249989E1,-2.754399300E1,6.619012833E0
1.115462100E1,1.401208210E1,-2.764219284E1,6.960054398E0
1.116456000E1,1.399388599E1,-2.767441940E1,6.914850235E0
1.117449900E1,1.412044048E1,-2.762277794E1,7.125598907E0
1.118443800E1,1.401363468E1,-2.757548523E1,7.269305229E0
1.119437700E1,1.412269878E1,-2.759464264E1,7.022798538E0
1.120431600E1,1.421552372E1,-2.760704803E1,6.780899048E0
1.121425500E1,1.433365917E1,-2.754759407E1,6.695284843E0
1.122419400E1,1.435000134E1,-2.757191467E1,6.934353828E0
1.123413400E1,1.435000134E1,-2.757191467E1,6.934353828E0
1.124407300E1,1.431483173E1,-2.749531746E1,6.738632202E0
1.125401200E1,1.442267132E1,-2.750376511E1,6.728033066E0
1.126395100E1,1.438901234E1,-2.748978424E1,6.773527145E0
1.127389000E1,1.444054127E1,-2.746161652E1,6.735868454E0
1.128382900E1,1.435151577E1,-2.742256546E1,6.725619316E0
1.129376800E1,1.449535465E1,-2.725407410E1,6.742984772E0
1.130370700E1,1.438297749E1,-2.726624489E1,6.827111244E0
1.131364600E1,1.444631290E1,-2.738080215E1,6.716678619E0
1.132358500E1,1.429393864E1,-2.731390572E1,6.949492455E0
1.133352400E1,1.437226391E1,-2.724321365E1,6.976794243E0
1.134346300E1,1.433373165E1,-2.726264191E1,6.777455330E0
1.135340200E1,1.440642452E1,-2.735305405E1,6.782790184E0
1.136334100E1,1.437143230E1,-2.732048416E1,6.843331337E0
1.137328000E1,1.412693119E1,-2.762801743E1,6.957888603E0
1.138321900E1,1.381473637E1,-2.766226387E1,7.026177406E0
1.139315900E1,1.354905415E1,-2.766996956E1,6.908234596E0
1.140309800E1,1.341302967E1,-2.779270744E1,6.843873024E0
1.141303700E1,1.307119083E1,-2.787024498E1,6.786290169E0
1.142297600E1,1.281996250E1,-2.797715187E1,6.899453163E0
1.143291500E1,1.259525394E1,-2.814541626E1,6.950740814E0
1.144285400E1,1.230507660E1,-2.823490524E1,6.908585548E0
1.145279300E1,1.233156300E1,-2.824705696E1,6.849387169E0
1.146273200E1,1.244363117E1,-2.830935287E1,6.760220528E0
1.147267100E1,1.256081486E1,-2.820875359E1,6.769119263E0
1.148261000E1,1.267467213E1,-2.829251289E1,6.641053200E0
1.149254900E1,1.276023769E1,-2.827571106E1,6.643236160E0
1.150248800E1,1.276023769E1,-2.827571106E1,6.643236160E0
1.151242700E1,1.293188953E1,-2.823105431E1,6.452794075E0
1.152236600E1,1.296708775E1,-2.823451042E1,6.370134354E0
1.153230500E1,1.292988300E1,-2.839307785E1,6.486061096E0
1.154224400E1,1.308898449E1,-2.832197380E1,6.221812248E0
1.155218400E1,1.324153614E1,-2.838068199E1,6.170532227E0
1.156212300E1,1.324178219E1,-2.835976219E1,5.980823517E0
1.157206200E1,1.340739346E1,-2.842305946E1,6.380793571E0
1.158200100E1,1.347890186E1,-2.834706688E1,6.249543190E0
1.159194000E1,1.348258686E1,-2.831881142E1,6.339326859E0
1.160187900E1,1.336079693E1,-2.830262756E1,6.690907478E0
1.161181800E1,1.328385639E1,-2.825446701E1,6.918240547E0
1.162175700E1,1.327569103E1,-2.807290268E1,6.867712021E0
1.163169600E1,1.328126049E1,-2.809446526E1,7.039263725E0
1.164163500E1,1.334018612E1,-2.802340317E1,6.968002319E0
1.165157400E1,1.325952053E1,-2.788695526E1,7.166214943E0
1.166151300E1,1.334548283E1,-2.808620071E1,7.160232544E0
1.167145200E1,1.344485378E1,-2.805834007E1,7.091308594E0
1.168139100E1,1.366067219E1,-2.794382668E1,7.005213737E0
1.169133146E1,1.365055370E1,-2.795410347E1,7.147343636E0
1.170127046E1,1.385675907E1,-2.797043228E1,7.249011993E0
1.171120946E1,1.401915836E1,-2.783557320E1,7.079811096E0
1.172114846E1,1.428740025E1,-2.767969131E1,7.041971207E0
1.173108746E1,1.434287167E1,-2.737598419E1,6.996630669E0
1.174102646E1,1.441668987E1,-2.742741394E1,7.288128853E0
1.175096546E1,1.460083866E1,-2.718535233E1,7.198183060E0
1.176090446E1,1.478658772E1,-2.709759521E1,7.383589745E0
1.177084346E1,1.528278446E1,-2.703583336E1,7.541773796E0
1.178078246E1,1.528278446E1,-2.703583336E1,7.541773796E0
1.179072146E1,1.537501621E1,-2.682875252E1,7.374391556E0
1.180066046E1,1.561918163E1,-2.666732597E1,7.363004684E0
1.181059946E1,1.603395844E1,-2.647974777E1,7.538316727E0
1.182053846E1,1.618652534E1,-2.630257225E1,7.667964935E0
1.183047746E1,1.624504280E1,-2.628849792E1,7.403506279E0
1.184041746E1,1.610957336E1,-2.641208839E1,7.491443634E0
1.185035646E1,1.609193230E1,-2.653090286E1,7.250699997E0
1.186029546E1,1.596340656E1,-2.657434464E1,7.327844620E0
1.187023446E1,1.589359951E1,-2.651042938E1,7.179609299E0
1.188017346E1,1.595721722E1,-2.660274124E1,6.990993500E0
1.189011246E1,1.601293945E1,-2.664774513E1,6.884936333E0
1.190005146E1,1.595169926E1,-2.680688286E1,6.970013618E0
1.190999046E1,1.592535114E1,-2.686994553E1,6.995177269E0
1.191992946E1,1.595903873E1,-2.670591354E1,7.052072525E0
1.192986846E1,1.586161709E1,-2.670253181E1,7.249197960E0
1.193980746E1,1.597535992E1,-2.647273827E1,7.351912498E0
1.194974646E1,1.583437634E1,-2.649164009E1,7.363156319E0
1.195968546E1,1.578148937E1,-2.647409630E1,7.446698189E0
1.196962446E1,1.573462772E1,-2.656576538E1,7.656429291E0
1.197956446E1,1.583078861E1,-2.650366402E1,7.572717667E0
1.198950346E1,1.581607723E1,-2.647629547E1,7.840436935E0
1.199944246E1,1.576831341E1,-2.629350281E1,7.963025093E0
1.200938146E1,1.586302662E1,-2.629590416E1,8.027485847E0
1.201932046E1,1.599611950E1,-2.621567917E1,8.015321732E0
1.202925946E1,1.585541439E1,-2.628706169E1,8.324352264E0
1.203919846E1,1.591488934E1,-2.626205444E1,8.379055023E0
1.204913746E1,1.591488934E1,-2.626205444E1,8.379055023E0
1.205907646E1,1.596444416E1,-2.605903816E1,8.793690681E0
1.206901546E1,1.585365772E1,-2.604644012E1,8.967436790E0
1.207895446E1,1.570897198E1,-2.596277428E1,9.015423775E0
1.208889346E1,1.575772953E1,-2.577059364E1,9.167398453E0
1.209883246E1,1.570350170E1,-2.585079765E1,9.271039009E0
1.210877146E1,1.562038898E1,-2.568089104E1,9.527392387E0
1.211871146E1,1.569550228E1,-2.569614220E1,9.634629250E0
1.212865046E1,1.568826962E1,-2.579288673E1,9.417236328E0
1.213858946E1,1.561113071E1,-2.572115135E1,9.360734940E0
1.214852846E1,1.555057621E1,-2.578822708E1,9.292355537E0
1.215846746E1,1.562304974E1,-2.577124977E1,9.298438072E0
1.216840646E1,1.551776028E1,-2.570725250E1,9.325014114E0
1.217834546E1,1.555040836E1,-2.577521133E1,9.441355705E0
